Asset ID,Asset Name,Type,Description,IP Address,MAC Address,Serial Number,Model Number,Status,Decommissioned,Business Criticality,Impact Radius,Resource Group,Vendor,Manufacturer,Device Contact,Country,Site,Region,Business Time Zone,Tags
1436873e-57ce-4a4b-b2ad-8a072f6bc4d1,Device495,Switch,Description of Device495,54.72.244.22,26:ff:ee:57:fa:d4,SN5HVL86,ModelD2EX,Inactive,No,High,Local,Group4,Juniper,HP,Contact4,Canada,Branch Office,West,GMT-5,Tag3
48c8850c-1469-485d-bbdd-67d5291903d1,Device496,Switch,Description of Device496,171.198.241.53,97:32:e3:3f:a8:1b,SNVYNSAH,ModelFRWV,Active,No,Medium,Local,Group3,IBM,Juniper,Contact4,Germany,HQ,West,GMT+5,Tag3
b755a979-5f49-47ad-bfa0-0c2bcb6491b0,Device497,Server,Description of Device497,254.224.239.157,da:0f:fa:c8:14:32,SNLOZ8MF,Model6K8J,Inactive,Yes,Low,Global,Group5,Juniper,HP,Contact1,Canada,Datacenter,West,GMT+1,Tag3
1bd8ec4e-5e60-4be0-95af-f22922325e1b,Device498,Server,Description of Device498,250.36.137.89,52:53:70:ea:48:8b,SNK4TO5U,ModelAKVN,Active,No,Low,Local,Group1,Dell,HP,Contact4,Australia,HQ,North,GMT-8,Tag3
1464fab9-67a8-4f19-a151-66f3cddedcfa,Device499,Server,Description of Device499,5.150.58.177,37:4b:dc:fe:c6:99,SNMK695X,ModelWLV0,Active,No,Medium,Local,Group3,HP,Dell,Contact1,USA,Datacenter,South,GMT+5,Tag2
d1ae1fef-c72b-43f0-98d2-9d754de5e094,Device500,Router,Description of Device500,186.55.223.106,c6:25:06:45:ce:05,SNGIIMUS,Model45S9,Active,Yes,High,Global,Group1,Juniper,Juniper,Contact3,USA,HQ,East,GMT+1,Tag2
7138fa43-66ad-4196-a524-d8607b5de0ce,Device501,Switch,Description of Device501,134.42.221.75,90:dc:f9:a0:85:79,SN8G1YS4,ModelK7S0,Active,Yes,High,Local,Group4,HP,Cisco,Contact3,Germany,Datacenter,West,GMT+1,Tag2
80bf13a5-387b-4113-8eae-d2ab7b8fdad2,Device502,Switch,Description of Device502,12.62.177.140,26:02:f8:8d:1b:ba,SN1CV33W,ModelXIV1,Active,Yes,Low,Local,Group4,IBM,Juniper,Contact3,UK,Datacenter,East,GMT+1,Tag1
f2d61fa3-4b8a-4c40-9319-899c87b9b64f,Device503,Server,Description of Device503,61.195.8.126,bb:15:4b:ca:6e:2c,SN8RHFIN,Model9CS2,Active,No,Medium,Global,Group5,Cisco,Cisco,Contact3,Germany,Branch Office,West,GMT+5,Tag3
06dd07b8-4b05-445f-8712-048e6231e92f,Device504,Server,Description of Device504,57.217.217.167,9b:30:d9:d9:14:06,SN376LWR,ModelGERL,Inactive,Yes,High,Global,Group1,Dell,IBM,Contact5,Canada,Branch Office,South,GMT-5,Tag3
c2843bb0-e172-49f0-9ee1-b1a37664759e,Device505,Firewall,Description of Device505,26.218.236.203,fc:bb:22:71:6b:ff,SNHC6YY7,ModelAVQD,Active,Yes,High,Global,Group4,Juniper,Cisco,Contact1,Australia,Warehouse,South,GMT-5,Tag3
c44aec20-d503-41b0-bfc9-6fec240d60a7,Device506,Server,Description of Device506,57.166.50.13,3b:43:6a:b5:8d:f1,SNKT4COU,Model5RV0,Active,No,High,Global,Group5,Dell,HP,Contact3,UK,Branch Office,West,GMT+1,Tag2
596cc5e4-3f95-42c2-8183-39c77b9cd244,Device507,Server,Description of Device507,42.171.195.192,55:10:d3:84:c5:0e,SNN02CHQ,ModelXDA6,Inactive,Yes,Medium,Global,Group1,IBM,HP,Contact4,Australia,Branch Office,East,GMT+1,Tag2
9e68ec9b-8d36-436d-a0d3-c18370cef4f1,Device508,Printer,Description of Device508,106.17.225.204,c0:66:9f:72:f2:44,SNKV92TI,ModelHNZ0,Inactive,Yes,Medium,Local,Group3,IBM,IBM,Contact3,Canada,Warehouse,North,GMT+5,Tag2
20cc2ac7-903d-46f9-8fdb-32eee23c08f4,Device509,Firewall,Description of Device509,168.69.112.255,d2:b5:10:5f:8b:41,SNN1WIB0,Model0SBW,Inactive,No,Medium,Local,Group5,Dell,Cisco,Contact3,Canada,HQ,North,GMT+1,Tag3
007d7bb0-8a08-4f77-9a40-85c10651fe99,Device510,Firewall,Description of Device510,7.195.31.158,2a:61:25:8b:21:6b,SN411AA9,Model96FQ,Active,No,Low,Global,Group4,Dell,IBM,Contact5,USA,Datacenter,South,GMT+1,Tag2
44ec3185-a04a-4fa5-a8fb-91912f218748,Device511,Switch,Description of Device511,130.64.44.234,c3:08:a9:ba:94:a1,SNOV55WP,ModelHC2L,Inactive,No,Medium,Global,Group4,Dell,IBM,Contact1,Canada,HQ,East,GMT+5,Tag2
753902d7-c06e-4791-b100-55871d222a77,Device512,Switch,Description of Device512,233.91.20.152,16:7c:e2:37:a5:34,SNP8NGTD,ModelU5IV,Inactive,Yes,High,Local,Group4,Juniper,Cisco,Contact2,Germany,Warehouse,South,GMT-8,Tag2
2b769b74-5f7f-43da-a10c-abfb31396636,Device513,Server,Description of Device513,148.54.102.50,a4:02:5d:af:37:33,SNBUXF7J,ModelTLD8,Inactive,No,High,Local,Group4,Juniper,Dell,Contact2,Canada,Warehouse,South,GMT-5,Tag2
5f3d1c41-0f49-4c1a-bad8-a8ae0952b682,Device514,Printer,Description of Device514,89.195.150.14,fe:6d:e1:2b:65:c5,SNLQIAOO,ModelX6S0,Active,Yes,Medium,Global,Group3,HP,HP,Contact3,Canada,Datacenter,East,GMT-8,Tag1
25d7b2d8-c4d0-4471-97ba-b7daa02e38c9,Device515,Firewall,Description of Device515,231.194.52.90,ce:ff:33:d4:78:74,SNKB71PL,Model0B13,Active,No,Medium,Global,Group4,IBM,HP,Contact5,USA,HQ,East,GMT-5,Tag2
1894e23f-f058-4c58-9f56-be070d80cb2e,Device516,Switch,Description of Device516,202.9.112.225,7e:79:95:56:6b:96,SNANSQDW,ModelC2S9,Inactive,Yes,Low,Local,Group4,Dell,Juniper,Contact2,USA,HQ,East,GMT+5,Tag1
d164961c-b2c3-4308-ae98-da23fa5d778d,Device517,Server,Description of Device517,43.53.195.150,d0:15:31:08:9f:92,SNC7VW08,ModelY8M7,Active,Yes,Medium,Global,Group1,IBM,Cisco,Contact3,Canada,Warehouse,East,GMT+1,Tag3
f8a54261-71f1-4661-8b26-338373467d1a,Device518,Server,Description of Device518,222.74.211.201,b3:01:21:b5:18:96,SNBZDVZ3,Model9UWK,Active,No,High,Global,Group3,Cisco,IBM,Contact4,Australia,Warehouse,West,GMT+1,Tag2
abf1337a-457d-4d6a-affe-69eb7dc1664d,Device519,Router,Description of Device519,17.199.191.95,e1:f0:ed:8f:40:97,SN2GNLL0,ModelFURM,Inactive,Yes,Medium,Global,Group1,IBM,Juniper,Contact5,Australia,Datacenter,North,GMT+5,Tag2
299127b7-aff2-415e-b82a-7bfa89460446,Device520,Firewall,Description of Device520,69.58.171.235,20:53:8f:75:b3:fd,SN2GN14X,Model2TGW,Inactive,Yes,Low,Global,Group1,Juniper,IBM,Contact2,Canada,HQ,South,GMT+1,Tag1
bf535abd-66bc-450f-bdf7-755529f96412,Device521,Server,Description of Device521,71.147.244.19,8c:fb:44:73:93:e6,SNU055RP,Model3NMS,Inactive,No,Low,Local,Group5,Juniper,Cisco,Contact5,USA,Warehouse,North,GMT+5,Tag3
c55251c4-8de1-4460-8094-ba9bd5c0ed11,Device522,Router,Description of Device522,49.236.85.10,1f:bd:43:25:ff:ca,SNWQA88G,ModelP64F,Active,No,Low,Local,Group2,HP,Juniper,Contact2,UK,Datacenter,South,GMT+1,Tag3
a91f3d20-001b-4f87-b802-1866ff55798f,Device523,Printer,Description of Device523,8.128.71.158,65:15:54:83:a8:7a,SNMYUI52,ModelWJQ0,Inactive,No,High,Local,Group2,HP,Cisco,Contact5,Australia,Datacenter,West,GMT+1,Tag3
c5a40fa8-2a02-44e6-a371-71b010b2a18d,Device524,Firewall,Description of Device524,239.233.152.196,c1:af:f5:2c:c4:ec,SNBZE6I1,ModelRNKT,Active,No,Low,Local,Group1,Cisco,Juniper,Contact3,USA,Branch Office,South,GMT+1,Tag1
9ef4d772-a88b-4349-aff6-8779a7d598f7,Device525,Server,Description of Device525,176.129.240.225,a2:9b:41:46:b5:ba,SN6QX3M8,ModelOM7B,Active,No,Low,Local,Group3,Dell,Cisco,Contact2,Germany,Datacenter,West,GMT+5,Tag2
4d1ea139-292c-4596-8014-08e5d0900236,Device526,Router,Description of Device526,65.169.221.194,57:fb:82:79:9b:78,SN9QOBD5,ModelWC04,Inactive,No,Low,Local,Group2,IBM,Dell,Contact5,UK,Datacenter,West,GMT+1,Tag1
bd95c12f-2c1f-423c-9eff-07552f3b1e4c,Device527,Router,Description of Device527,92.145.33.2,66:2f:0b:ce:da:19,SNOS0BLL,ModelZ7QR,Inactive,Yes,High,Local,Group2,HP,HP,Contact2,Germany,Warehouse,West,GMT+1,Tag1
12a3021e-6304-4ccd-ba94-f63363318544,Device528,Router,Description of Device528,78.200.231.202,7e:ed:60:b6:3b:9a,SNA8IM0E,ModelP33F,Active,No,Low,Local,Group4,Cisco,HP,Contact3,Australia,Datacenter,South,GMT-8,Tag1
61d3aaa5-a756-4bf6-9852-fe66b4819335,Device529,Router,Description of Device529,16.69.238.245,a3:14:57:49:05:86,SNBEANO7,ModelIH9U,Inactive,No,High,Local,Group3,Cisco,HP,Contact5,USA,Datacenter,South,GMT-8,Tag1
14f150be-c9d9-47de-a92e-ce0221e4394a,Device530,Switch,Description of Device530,159.229.42.149,37:61:65:06:8f:7e,SNG1CFY4,ModelS1WQ,Active,Yes,High,Local,Group5,Dell,Cisco,Contact3,Australia,Branch Office,East,GMT+1,Tag1
01e2ad6c-7d99-4ed0-80dd-56ac6a131f57,Device531,Server,Description of Device531,160.125.155.83,05:23:88:b2:4a:fc,SNGELHNG,ModelQT2I,Inactive,Yes,Medium,Global,Group1,HP,IBM,Contact4,Australia,Datacenter,South,GMT-5,Tag1
f051d060-6ade-4711-832c-3039ae4d8756,Device532,Firewall,Description of Device532,250.248.115.77,97:5e:3e:0e:f9:7e,SNTNX0A0,ModelHGDS,Inactive,No,Medium,Global,Group1,Juniper,HP,Contact4,Australia,Datacenter,West,GMT+1,Tag2
3488c9b5-b790-4285-92f1-37af4e428423,Device533,Firewall,Description of Device533,86.214.141.182,0b:05:cb:92:13:bb,SN8QQG8W,Model5TCR,Active,Yes,High,Local,Group3,Cisco,IBM,Contact4,USA,Warehouse,East,GMT+1,Tag3
a3bc3d64-bafa-4b5b-b09d-ef6bf1956d35,Device534,Printer,Description of Device534,33.87.131.241,8a:84:f2:61:b7:21,SN5WZVDZ,Model0VZ5,Active,Yes,Medium,Global,Group4,Cisco,HP,Contact4,Australia,Branch Office,North,GMT-5,Tag3
f5d595ea-a18b-4538-8924-4ddf677851a1,Device535,Printer,Description of Device535,212.121.60.228,da:40:2d:f6:13:50,SNLZCWNK,Model0C8S,Active,No,Low,Local,Group4,IBM,Cisco,Contact3,UK,Datacenter,West,GMT-5,Tag2
3f38ff7f-c40b-46b2-8a6d-ccc48f9e4443,Device536,Printer,Description of Device536,92.27.211.37,31:59:29:be:e7:ba,SNHHHH89,Model59MJ,Active,No,High,Local,Group2,Cisco,Dell,Contact3,USA,Warehouse,East,GMT-8,Tag3
ef839f0a-bc91-4ee1-b259-19ec47db1864,Device537,Printer,Description of Device537,229.163.159.117,0f:5f:9f:ce:2b:06,SN7ZJIVH,ModelYLMP,Active,Yes,High,Global,Group1,HP,Juniper,Contact3,Australia,Datacenter,South,GMT-5,Tag3
3bf06db2-6d45-4a3d-a548-3fd61e548e27,Device538,Switch,Description of Device538,112.126.237.28,68:3d:d9:44:ed:b8,SNDYMZ07,ModelDHY7,Active,No,Low,Local,Group4,Cisco,Cisco,Contact5,UK,Branch Office,North,GMT+5,Tag2
f5eecb0a-2238-4595-b9ac-e0aa3cf5c6a0,Device539,Firewall,Description of Device539,244.140.44.103,fd:a8:cd:4a:d3:05,SNG3I1IL,ModelRCLB,Active,No,Low,Local,Group4,HP,IBM,Contact4,UK,Branch Office,South,GMT+5,Tag2
06fda1fa-a0c9-4db5-883f-c33ac397d7aa,Device540,Server,Description of Device540,139.48.222.28,a9:58:1c:6b:50:3c,SNOHP10J,ModelVNKG,Inactive,Yes,High,Global,Group5,IBM,IBM,Contact5,Australia,Branch Office,North,GMT+5,Tag2
8b6b4350-46fb-41c3-b6e5-31b3e9a23d8a,Device541,Printer,Description of Device541,116.79.255.142,f2:e3:01:48:77:2d,SNQ7C4B8,ModelI6XB,Active,Yes,Medium,Global,Group1,Cisco,Juniper,Contact1,UK,HQ,West,GMT-8,Tag3
04256abf-5bed-4c12-86a7-cfaa482ea875,Device542,Switch,Description of Device542,5.215.154.25,bd:6e:3b:fe:88:df,SN7HZH8W,ModelCONJ,Inactive,No,Low,Local,Group3,Dell,Cisco,Contact1,Canada,Datacenter,West,GMT-8,Tag1
85a84f95-b6b0-445d-a6c1-9c52ed58a770,Device543,Router,Description of Device543,191.229.72.105,9a:11:01:9b:fa:2f,SN2NFQXF,ModelTTQ6,Inactive,Yes,Low,Global,Group4,Juniper,Cisco,Contact1,UK,HQ,North,GMT-5,Tag1
9b868fe1-39cf-4d7d-9315-94ffa1fede2d,Device544,Switch,Description of Device544,170.124.36.248,19:c4:19:21:be:b4,SN821A8F,ModelZRC0,Active,No,Medium,Global,Group3,HP,IBM,Contact4,Australia,Datacenter,South,GMT-8,Tag3
9444f433-cf3e-463f-8816-634c2b4cdd88,Device545,Switch,Description of Device545,104.72.164.133,fb:58:82:2a:b4:c9,SNCKN510,Model9LIY,Active,Yes,High,Local,Group1,Dell,Dell,Contact2,Canada,Warehouse,North,GMT-8,Tag3
ad7741d4-9f0d-4df6-958a-e0ca0f0b3737,Device546,Router,Description of Device546,191.150.224.172,08:be:f9:b7:3a:58,SN5TDVXF,ModelRPHS,Inactive,Yes,Medium,Local,Group3,Cisco,Juniper,Contact2,Germany,HQ,West,GMT-5,Tag3
fc0646a7-f496-4bca-a376-6261c2cbc864,Device547,Switch,Description of Device547,228.125.201.25,3b:00:39:2d:e7:26,SNV93NSN,ModelUZXW,Active,No,Low,Global,Group1,Cisco,Dell,Contact1,UK,Warehouse,East,GMT+1,Tag2
65360b27-a88a-4163-99de-943c25c7a81e,Device548,Switch,Description of Device548,11.101.23.193,a8:a4:57:4d:a0:95,SNSYXLTF,ModelUCJ9,Active,No,Medium,Global,Group2,Juniper,IBM,Contact2,Canada,Branch Office,North,GMT-8,Tag3
e32383d7-fc70-4c06-bf37-7c6c68af0e83,Device549,Firewall,Description of Device549,27.215.254.27,bc:33:3c:12:6a:f3,SNHACQTZ,ModelK4AR,Inactive,No,High,Local,Group2,IBM,Cisco,Contact4,UK,HQ,South,GMT-5,Tag1
4830bf60-fb3d-47d5-82b1-fcf4e846bc4d,Device550,Server,Description of Device550,11.199.133.193,45:9d:5c:df:ff:b8,SNEV8ABT,ModelWJM1,Inactive,Yes,High,Local,Group5,Cisco,Cisco,Contact5,Australia,Branch Office,West,GMT-5,Tag3
d5965923-4315-4370-a259-240dead10f67,Device551,Firewall,Description of Device551,111.17.121.187,70:7c:00:2e:39:9e,SN8LXYL4,ModelG9NY,Active,Yes,Medium,Local,Group4,Juniper,Dell,Contact5,Canada,Branch Office,South,GMT-8,Tag3
9c4e35bb-a6f2-419a-8fe9-6d2a0cb09ae3,Device552,Firewall,Description of Device552,208.135.34.206,4c:85:3d:21:c7:4d,SN23XMR8,ModelKN92,Inactive,No,Medium,Global,Group5,IBM,Dell,Contact4,UK,Warehouse,South,GMT-8,Tag2
23825ff4-e49c-4c18-a4dc-ed6dee109f88,Device553,Firewall,Description of Device553,252.70.157.251,46:cd:fd:1c:cb:13,SNNB8128,Model58HI,Inactive,Yes,Low,Global,Group5,Juniper,Cisco,Contact4,Australia,Branch Office,West,GMT-5,Tag2
be13929d-c6bf-4dfb-a6ee-7a2c6c7c37c2,Device554,Router,Description of Device554,27.34.102.224,65:3a:d8:49:3c:95,SNVCYGDL,ModelRIE7,Active,Yes,Medium,Global,Group2,IBM,HP,Contact1,USA,Warehouse,South,GMT+5,Tag3
64ef5e74-30fd-4ca0-909e-bfca455c3d87,Device555,Server,Description of Device555,182.112.67.197,90:2b:da:74:10:ce,SN4EISQG,ModelAE37,Active,Yes,Medium,Global,Group5,Juniper,Cisco,Contact2,Australia,Warehouse,South,GMT+5,Tag1
befd692f-d048-4626-ac75-a85ef6537b2e,Device556,Firewall,Description of Device556,208.44.13.183,22:28:e2:8d:76:70,SN296151,ModelBU29,Active,Yes,High,Local,Group1,HP,Cisco,Contact3,Australia,Branch Office,North,GMT+1,Tag3
42237523-6d56-4338-94f6-147dcab29617,Device557,Server,Description of Device557,75.194.23.195,81:30:37:3a:0a:58,SNN3IBO2,Model6R06,Inactive,Yes,Medium,Global,Group3,Juniper,Dell,Contact2,Germany,Warehouse,South,GMT-8,Tag3
f8735be0-892f-4dda-99bb-304e37cc46aa,Device558,Printer,Description of Device558,184.240.64.41,38:9a:d3:ab:62:89,SNPC8A3U,ModelV2MF,Inactive,No,Medium,Global,Group2,Dell,HP,Contact1,USA,HQ,North,GMT-5,Tag2
faf4569b-f6d9-4656-a364-09c74d4549e4,Device559,Router,Description of Device559,156.162.30.88,db:88:79:00:58:a2,SNCBU3CA,ModelORHE,Inactive,No,Medium,Local,Group4,Juniper,HP,Contact4,UK,Branch Office,East,GMT+1,Tag2
ad4e5641-920b-4818-b501-9a8b75480f3a,Device560,Firewall,Description of Device560,44.130.85.155,cf:f2:28:0c:a0:05,SNV6GI3G,ModelH1VY,Inactive,No,Low,Local,Group1,Juniper,Juniper,Contact3,Canada,HQ,South,GMT-5,Tag1
6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,Router,Description of Device561,0.143.187.16,37:5c:c5:de:64:7f,SNDVMUNR,ModelIQGY,Inactive,No,Low,Local,Group3,HP,Juniper,Contact3,Canada,Branch Office,North,GMT+1,Tag3
7c7f512c-eaac-4633-a146-75738c9f5ad7,Device562,Server,Description of Device562,126.74.200.83,65:81:9e:9d:d6:99,SNWWOH2X,ModelM7VD,Inactive,No,Medium,Global,Group2,Juniper,IBM,Contact4,Canada,Datacenter,West,GMT-8,Tag2
4de3af13-63fa-4d40-83dc-9cbe5e6a3bb2,Device563,Router,Description of Device563,207.116.29.245,84:08:b0:a9:d0:ce,SN7TSQQ8,ModelRR8T,Inactive,No,High,Local,Group5,Juniper,Dell,Contact5,Germany,Branch Office,North,GMT-8,Tag3
fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,Printer,Description of Device564,165.87.99.239,ff:87:04:ae:b1:f7,SNTYM477,ModelG9QV,Inactive,Yes,Medium,Local,Group2,IBM,HP,Contact1,Germany,Datacenter,West,GMT+5,Tag1
5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,Router,Description of Device565,247.19.220.30,71:90:a3:3f:f3:52,SNAFOFFC,Model34UI,Active,No,High,Local,Group4,HP,Juniper,Contact3,UK,Warehouse,North,GMT-8,Tag3
b61ee064-a154-47ae-85df-2cee73206a42,Device566,Router,Description of Device566,227.51.182.181,56:19:d7:4d:5c:52,SNURYJ3G,ModelCGFZ,Active,Yes,Medium,Local,Group1,Dell,Cisco,Contact1,Germany,HQ,North,GMT-8,Tag3
46356ac3-bc88-48e9-87b2-bb7d11777aa1,Device567,Firewall,Description of Device567,86.139.216.122,00:9f:1e:f2:76:15,SNDCWWHV,ModelYQH1,Inactive,Yes,Low,Global,Group2,Cisco,Juniper,Contact4,UK,Datacenter,South,GMT+5,Tag3
057aea56-e942-457d-9107-7c5001e785db,Device568,Firewall,Description of Device568,228.92.16.231,a7:26:1c:0a:09:93,SNVTLGN9,Model0GF0,Active,Yes,Medium,Global,Group1,Juniper,Dell,Contact3,Australia,HQ,South,GMT-8,Tag1
d9e87ce3-847a-4e0b-b859-08a9d95b56af,Device569,Switch,Description of Device569,195.248.14.217,17:12:09:4c:d1:f2,SNLH6OKV,ModelQITU,Active,No,Medium,Local,Group3,IBM,Juniper,Contact5,Canada,Branch Office,South,GMT+5,Tag1
4a910ab5-8d4b-4573-a990-a8345aa07890,Device570,Firewall,Description of Device570,69.176.222.140,4c:3f:0b:aa:0c:16,SNR5TGGY,ModelWHRJ,Inactive,No,Low,Global,Group2,Dell,HP,Contact4,Germany,Datacenter,South,GMT+5,Tag3
5d3ba833-5e78-4885-971c-f0f83b21afbb,Device571,Printer,Description of Device571,33.169.85.233,aa:a0:47:fa:f8:49,SNQLASJ5,ModelZWGX,Active,Yes,Low,Global,Group5,Cisco,Dell,Contact3,UK,Branch Office,North,GMT+1,Tag3
3a2fdc0f-26c7-451e-9813-36fc3297e037,Device572,Switch,Description of Device572,148.63.109.186,5d:b7:81:60:23:16,SN9H2EL9,ModelKVUN,Active,Yes,Medium,Local,Group3,HP,IBM,Contact4,UK,Datacenter,East,GMT-5,Tag2
44cdf879-0a8b-41b1-a334-9a25e0967c15,Device573,Router,Description of Device573,22.104.190.20,1d:42:81:6e:17:e8,SNMD9A9G,ModelYCZL,Inactive,Yes,Low,Local,Group4,IBM,Cisco,Contact2,USA,Branch Office,North,GMT+5,Tag2
e1e7ec0d-230d-494a-a046-b440496d1a5d,Device574,Server,Description of Device574,174.164.45.71,f6:77:75:36:ff:1f,SN6IJTP9,Model9I5A,Active,Yes,Low,Local,Group2,HP,Juniper,Contact3,Germany,Warehouse,South,GMT+5,Tag2
9082d812-08ab-46a5-a893-8ad6ab908e25,Device575,Server,Description of Device575,65.231.229.251,26:6d:e4:13:9e:15,SNVESEN5,ModelQL5M,Active,Yes,High,Global,Group3,Dell,IBM,Contact4,Canada,HQ,West,GMT-5,Tag1
59857bf4-ab44-4c46-a06d-cdab057f7cbc,Device576,Printer,Description of Device576,27.226.215.199,a4:13:d3:d4:5b:c0,SN7GTLLR,Model603P,Inactive,No,High,Global,Group4,Cisco,HP,Contact4,USA,Branch Office,North,GMT+5,Tag1
45981360-4497-4d28-b5d2-973e24a8fc2a,Device577,Server,Description of Device577,38.181.102.218,d9:35:ee:61:9a:d8,SNN9VPDN,ModelM0A7,Inactive,Yes,Medium,Local,Group1,HP,HP,Contact5,Canada,Datacenter,West,GMT-5,Tag1
6b756d98-3192-426a-8572-97a341b47b7b,Device578,Server,Description of Device578,38.251.136.178,a5:67:1a:70:a8:c7,SNCHJA2P,ModelFGO6,Active,Yes,Low,Local,Group1,Cisco,IBM,Contact5,USA,Datacenter,East,GMT-5,Tag3
b89404ff-5fb1-4a3d-86c1-ecdeb52ad387,Device579,Server,Description of Device579,88.183.252.97,2c:06:56:ed:01:97,SN6ADGUG,ModelK60H,Inactive,Yes,Low,Local,Group3,HP,HP,Contact1,Germany,Warehouse,East,GMT-5,Tag1
d16fcb13-5838-4c12-be9e-6550cff37184,Device580,Printer,Description of Device580,121.190.104.182,48:d1:3a:a1:84:1a,SNR9NV9C,ModelUWIR,Inactive,No,Medium,Local,Group1,HP,Juniper,Contact1,USA,Branch Office,East,GMT+1,Tag2
89c675b8-7685-49ad-bce8-c057bcffc289,Device581,Printer,Description of Device581,155.234.109.218,07:e4:24:3b:3e:7d,SN1LX0R7,Model0LMD,Inactive,Yes,Medium,Global,Group4,Juniper,Cisco,Contact5,Canada,HQ,South,GMT+1,Tag2
ad60e805-5893-4a35-b666-7737b37180ac,Device582,Firewall,Description of Device582,96.176.84.208,05:d7:61:fe:0c:bc,SNU10TNG,ModelHMC2,Active,No,Medium,Local,Group3,Cisco,Juniper,Contact2,USA,HQ,South,GMT-8,Tag3
ddbd196a-17ea-46a5-b2ef-54a0b248aca8,Device583,Router,Description of Device583,172.116.141.144,55:b5:9d:be:a2:b1,SNNN4LOK,ModelVPH2,Inactive,No,Low,Global,Group1,IBM,IBM,Contact2,UK,Warehouse,West,GMT-8,Tag3
dbe3d1d2-eb5f-4930-84a5-335988364021,Device584,Switch,Description of Device584,143.163.142.179,47:6b:44:2b:64:7a,SNU595L1,Model3ZRZ,Active,Yes,High,Local,Group3,HP,Dell,Contact5,Australia,Datacenter,North,GMT+5,Tag3
9946132f-c4d0-473a-9acd-e8f0bbd39526,Device585,Router,Description of Device585,13.194.153.68,c6:00:65:95:14:b9,SNH0NWK6,Model4W9B,Inactive,Yes,High,Global,Group2,Cisco,Juniper,Contact1,Australia,Warehouse,North,GMT-5,Tag2
701aad0f-00b6-4e2e-9c58-ce5be3853cc7,Device586,Printer,Description of Device586,252.163.120.189,8f:63:d8:c3:f3:55,SNLTZSNI,Model3WVR,Inactive,No,Low,Local,Group3,Dell,Dell,Contact5,Germany,HQ,East,GMT+1,Tag1
1ca80b13-afbe-4256-9e41-71f25e00bfd3,Device587,Printer,Description of Device587,232.187.18.138,3a:47:5a:7e:f8:73,SNX73EV8,ModelRB0F,Active,No,Low,Local,Group5,Dell,Dell,Contact4,Canada,Datacenter,South,GMT+1,Tag3
bf4ba15a-809c-47b9-9b97-3aa5e2ed5ee1,Device588,Server,Description of Device588,254.146.197.191,f8:65:b5:af:50:1a,SNZPA8NF,ModelCC4U,Inactive,No,Low,Local,Group4,Juniper,Dell,Contact4,Germany,Branch Office,North,GMT-5,Tag3
61687fea-faad-40b6-bfb3-31f0ddcbe767,Device589,Router,Description of Device589,193.126.234.142,6d:06:b7:a1:16:4e,SN10UAAF,ModelLW8E,Inactive,Yes,High,Local,Group5,Dell,Dell,Contact5,Germany,Warehouse,North,GMT+5,Tag1
be9381f4-7d37-4da4-81aa-9d8b423a12c6,Device590,Router,Description of Device590,66.67.243.93,87:20:19:e6:4b:ee,SNNR2Z1W,ModelPIEV,Active,Yes,Medium,Global,Group5,Cisco,Juniper,Contact1,Australia,HQ,South,GMT+5,Tag3
7af2880d-21e5-4b85-9a77-cc71c079f03a,Device591,Router,Description of Device591,159.228.53.215,80:dd:ba:98:70:f6,SNERYNGI,Model7D27,Active,No,Medium,Local,Group3,HP,HP,Contact2,UK,Branch Office,East,GMT+1,Tag3
74443fef-5d39-4d30-b1cd-c32fb876b3d9,Device592,Firewall,Description of Device592,1.146.238.222,a5:41:4e:3c:e3:d9,SNLL18YZ,ModelW7EB,Inactive,Yes,High,Global,Group5,Cisco,Juniper,Contact3,UK,HQ,South,GMT+5,Tag2
fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,Printer,Description of Device593,39.56.144.150,1a:56:78:e4:6e:e2,SNWC5DX6,ModelZIVS,Active,Yes,Medium,Global,Group5,Dell,IBM,Contact1,Germany,Datacenter,East,GMT-8,Tag3
30a4487a-5725-4a4f-8186-30016b6f64f8,Device594,Server,Description of Device594,176.241.65.224,18:c3:b0:55:55:78,SN0JQ1IQ,ModelI1V3,Active,Yes,High,Global,Group2,Juniper,HP,Contact4,USA,Branch Office,North,GMT+1,Tag2
bc196982-0142-4e53-a6ca-b797e2e16aa4,Device595,Firewall,Description of Device595,159.13.0.116,f9:c4:18:da:d2:97,SNFN4J9L,ModelVIYU,Inactive,No,Low,Local,Group3,IBM,HP,Contact5,Australia,Datacenter,South,GMT+5,Tag3
e6d92fc3-e017-4221-ae9d-6e9d54b0a908,Device596,Server,Description of Device596,93.185.216.54,25:a0:9a:cc:8a:f7,SNDFQECZ,ModelTQ76,Active,Yes,High,Local,Group3,HP,Juniper,Contact5,Germany,Datacenter,West,GMT+1,Tag2
a09e649f-ff63-4052-9c79-209291c14f06,Device597,Switch,Description of Device597,140.45.49.42,c6:f3:52:3b:df:9d,SNUOAW8P,Model4DN9,Inactive,No,Low,Global,Group4,Dell,IBM,Contact2,USA,Datacenter,East,GMT-5,Tag3
