CI Rel ID,Source Asset ID,Source Asset Name,Source IP Address,Source Port,Source Type,Source Icon,Target Asset ID,Target Asset Name,Target IP Address,Target Port,Target Type,Target Icon,Relationship Type ID,Relationship Type Name,Relationship Color
REL1410,befd692f-d048-4626-ac75-a85ef6537b2e,Device556,208.44.13.183,30748,Firewall,,64ef5e74-30fd-4ca0-909e-bfca455c3d87,Device555,182.112.67.197,37425,Server,,4,Hosted On,#0D5F99
REL7810,befd692f-d048-4626-ac75-a85ef6537b2e,Device556,208.44.13.183,18908,Firewall,,c68928de-ea43-4062-ab2d-9d5a8f81d5ce,Device248,136.84.56.136,62195,Router,,2,Physically Connected To,#659CD0
REL1209,befd692f-d048-4626-ac75-a85ef6537b2e,Device556,208.44.13.183,34175,Firewall,,9b8bd582-d60c-48ac-ba2c-bce2330a7556,Device251,126.139.65.243,33742,Router,,5,Depends On,#A9C1BF
REL1058,42237523-6d56-4338-94f6-147dcab29617,Device557,75.194.23.195,30265,Server,,b9eaf575-d428-4a2b-a2b3-462bad2cf873,Device278,49.13.197.183,9965,Firewall,,1,Owns,#A7806D
REL3850,42237523-6d56-4338-94f6-147dcab29617,Device557,75.194.23.195,20348,Server,,12f7feb9-9e99-4d05-aef0-57db77d266ff,Device390,76.223.219.144,19161,Firewall,,2,Located In,#CB26C0
REL2027,42237523-6d56-4338-94f6-147dcab29617,Device557,75.194.23.195,23259,Server,,62e3c843-19f8-4973-998c-7ed257f0b650,Device345,189.236.56.99,38757,Printer,,2,Physically Connected To,#FBF4A0
REL1531,f8735be0-892f-4dda-99bb-304e37cc46aa,Device558,184.240.64.41,38605,Printer,,d16f692d-7d92-47cf-b353-91198fe7be6b,Device110,254.68.241.217,47176,Server,,2,Owns,#86BC30
REL3587,f8735be0-892f-4dda-99bb-304e37cc46aa,Device558,184.240.64.41,62791,Printer,,9e4655f2-576d-40b0-83a8-bda84101459f,Device62,155.20.34.121,3935,Firewall,,4,Virtualized On,#F08A22
REL6794,faf4569b-f6d9-4656-a364-09c74d4549e4,Device559,156.162.30.88,12150,Router,,4cc2c1bc-cad6-42c8-8150-1eb969b63e24,Device319,209.129.210.79,51386,Router,,2,Physically Connected To,#AE6B69
REL4151,faf4569b-f6d9-4656-a364-09c74d4549e4,Device559,156.162.30.88,27849,Router,,c68928de-ea43-4062-ab2d-9d5a8f81d5ce,Device248,136.84.56.136,9210,Router,,1,Owns,#29DB16
REL8454,ad4e5641-920b-4818-b501-9a8b75480f3a,Device560,44.130.85.155,16906,Firewall,,030c918d-98a0-4d76-8dcd-66e45d1a141b,Device598,93.14.198.61,40622,Firewall,,4,Connected To,#660A2B
REL2493,ad4e5641-920b-4818-b501-9a8b75480f3a,Device560,44.130.85.155,22895,Firewall,,65b08d1b-a67f-4e66-ac59-40b6f9d60c84,Device643,131.78.113.134,44706,Router,,1,Depends On,#BBA103
REL5581,ad4e5641-920b-4818-b501-9a8b75480f3a,Device560,44.130.85.155,17174,Firewall,,c1c7b4b9-0d6e-49d9-bbcf-f8e27f84a153,Device484,46.85.48.153,56610,Router,,2,In Rack,#730DD5
REL3748,ad4e5641-920b-4818-b501-9a8b75480f3a,Device560,44.130.85.155,38560,Firewall,,925d9444-83f5-4c21-90b3-3ca3ee073eed,Device466,211.105.86.120,47797,Server,,5,Virtualized On,#03D865
REL4603,6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,0.143.187.16,40782,Router,,d2412736-2a5e-4ef2-b7b5-9ec48b3a3af3,Device260,88.252.158.15,59145,Printer,,2,Owns,#20BAD2
REL5305,6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,0.143.187.16,63223,Router,,34a806f0-cd34-4a57-89f0-9b4732ed4069,Device608,167.135.101.192,34546,Router,,3,In Rack,#AC37AB
REL5100,6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,0.143.187.16,57385,Router,,481e34d3-e27a-464e-88fb-8d6ecc38f2e0,Device39,59.129.230.143,40336,Router,,4,Configured On,#2302C5
REL9511,6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,0.143.187.16,25154,Router,,524095bf-1aad-4b13-9c30-41bbbec1bb7c,Device603,60.89.187.10,32855,Firewall,,1,Virtualized On,#84C2DD
REL2416,6951f78c-a9f5-4b07-8a96-ac1da2532dab,Device561,0.143.187.16,13418,Router,,d949666e-0bf1-44e1-ab16-3e3e64d9eea6,Device164,168.212.111.192,36082,Router,,2,Physically Connected To,#534DDC
REL5875,7c7f512c-eaac-4633-a146-75738c9f5ad7,Device562,126.74.200.83,41845,Server,,2d67185f-9f65-4766-88ab-34dfc3193093,Device968,143.186.160.156,57916,Printer,,2,Physically Connected To,#431E45
REL7786,7c7f512c-eaac-4633-a146-75738c9f5ad7,Device562,126.74.200.83,61201,Server,,52a7c056-9a08-4c0b-90d5-d4c28ac03292,Device956,217.70.209.222,63678,Router,,3,Owns,#B398CE
REL9036,4de3af13-63fa-4d40-83dc-9cbe5e6a3bb2,Device563,207.116.29.245,15735,Router,,8eef5729-12af-4a9d-b9f5-180561acc579,Device830,235.242.111.29,34451,Firewall,,4,Replicated At,#D70178
REL6364,4de3af13-63fa-4d40-83dc-9cbe5e6a3bb2,Device563,207.116.29.245,4762,Router,,7f9eff1c-3aee-4cd3-be1a-1bf1e11d4b2c,Device217,155.47.90.137,5742,Router,,2,Connected To,#AAC9CE
REL6585,4de3af13-63fa-4d40-83dc-9cbe5e6a3bb2,Device563,207.116.29.245,5422,Router,,6d894ad7-f0ef-4790-8abf-837b2955e904,Device832,200.81.220.5,33587,Switch,,5,Replicated At,#8D5FFF
REL4608,fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,165.87.99.239,20513,Printer,,b9f1574d-59f7-4fae-9fca-0ca6407c7803,Device661,20.62.140.53,61739,Firewall,,2,Owns,#C3CC3C
REL8634,fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,165.87.99.239,52439,Printer,,3bb9bbc4-a222-41bb-81f1-8b6d7fd90c1b,Device690,249.241.30.218,8094,Server,,2,Owns,#9E671E
REL1698,fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,165.87.99.239,4612,Printer,,68abf07a-0225-42d2-a114-7d28385df0d5,Device227,0.154.131.118,33348,Switch,,1,Configured On,#3F63A7
REL6884,fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,165.87.99.239,13709,Printer,,15f8a089-f16b-43ca-b071-382927eb30cd,Device912,72.179.176.126,27520,Printer,,1,Connected To,#D4AEAE
REL5949,fa643634-50cb-4137-8df5-f815d87e3f5d,Device564,165.87.99.239,44603,Printer,,7b0aefc9-4a33-4a0a-b6b8-67b0df9124db,Device684,100.253.114.113,56691,Switch,,5,Physically Connected To,#6D65CA
REL2426,5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,247.19.220.30,16152,Router,,f53a60bc-2916-49f8-95b4-bd6ad61f87c8,Device457,136.206.248.244,6613,Switch,,2,Configured On,#2864C4
REL9949,5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,247.19.220.30,46676,Router,,9946132f-c4d0-473a-9acd-e8f0bbd39526,Device585,13.194.153.68,63335,Router,,2,Hosted On,#889892
REL3036,5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,247.19.220.30,37043,Router,,8317ed2c-1965-4bda-911e-dcd1da9a2453,Device629,235.129.137.42,55695,Firewall,,1,Connected To,#CEE91B
REL9756,5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,247.19.220.30,39962,Router,,8a830335-cd92-48f2-9069-050e7b774a74,Device996,215.182.51.53,40611,Printer,,3,Connected To,#6218F4
REL9338,5efdb212-37fb-4c0b-9221-e08133dabe79,Device565,247.19.220.30,50132,Router,,25d7b2d8-c4d0-4471-97ba-b7daa02e38c9,Device515,231.194.52.90,28254,Firewall,,5,Replicated At,#0DC96B
REL6769,b61ee064-a154-47ae-85df-2cee73206a42,Device566,227.51.182.181,50579,Router,,d25900b4-d74c-41ea-a98c-e767e2950334,Device372,193.250.203.144,61156,Switch,,2,Virtualized On,#387494
REL5517,b61ee064-a154-47ae-85df-2cee73206a42,Device566,227.51.182.181,55724,Router,,5523e23d-7d10-4c9b-9e00-b598ef056606,Device639,214.116.63.171,42632,Server,,4,Depends On,#7CAA14
REL4633,46356ac3-bc88-48e9-87b2-bb7d11777aa1,Device567,86.139.216.122,54028,Firewall,,e58b35f1-c903-4dd1-8b68-638e41048d23,Device393,135.62.220.170,51194,Router,,3,Physically Connected To,#1CDA96
REL3996,46356ac3-bc88-48e9-87b2-bb7d11777aa1,Device567,86.139.216.122,6957,Firewall,,30a7246d-ab8f-40d4-8797-a5af208b0191,Device280,210.94.14.163,29926,Router,,3,Virtualized On,#6DACE1
REL3785,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,20622,Firewall,,84d38e11-650f-4579-9f47-26999f5d0933,Device400,69.189.200.60,28805,Router,,1,Hosted On,#A84589
REL9815,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,33446,Firewall,,08b6dfbe-702e-454e-b906-600331f2a803,Device798,167.204.65.18,65265,Switch,,3,Depends On,#A3A274
REL1725,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,52973,Firewall,,f4c7a767-f909-458e-8a76-60795e2967b2,Device375,156.19.143.131,19681,Firewall,,3,Configured On,#A9189D
REL5807,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,46310,Firewall,,77ec0c62-adc7-4e0f-9514-f3a9cc779525,Device107,1.84.39.223,5650,Router,,5,Located In,#A17211
REL6292,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,15169,Firewall,,df4a4b88-3523-4257-9e2d-72ccbde55e65,Device850,227.229.35.245,28570,Switch,,2,Connected To,#F5351B
REL6051,d9e87ce3-847a-4e0b-b859-08a9d95b56af,Device569,195.248.14.217,42560,Switch,,229479b8-8ff9-4908-9bb5-6cdcf75f2589,Device633,56.165.130.240,4374,Switch,,5,Located In,#46EEDE
REL1562,d9e87ce3-847a-4e0b-b859-08a9d95b56af,Device569,195.248.14.217,65372,Switch,,e5905b91-20b5-48b1-8082-33fd0fd83473,Device991,247.119.217.28,41358,Server,,1,Owns,#0E79F5
REL8705,4a910ab5-8d4b-4573-a990-a8345aa07890,Device570,69.176.222.140,31873,Firewall,,b5782fd2-69d8-4815-b2d9-d56f3bb546dc,Device27,231.204.20.171,7091,Router,,2,Owns,#081C5E
REL9029,4a910ab5-8d4b-4573-a990-a8345aa07890,Device570,69.176.222.140,59414,Firewall,,057aea56-e942-457d-9107-7c5001e785db,Device568,228.92.16.231,51254,Firewall,,3,Depends On,#F09E9F
REL2505,5d3ba833-5e78-4885-971c-f0f83b21afbb,Device571,33.169.85.233,49729,Printer,,07080852-3788-4300-9f0f-646b7cd43821,Device136,222.79.13.218,3577,Server,,3,In Rack,#6A2BF8
REL4024,5d3ba833-5e78-4885-971c-f0f83b21afbb,Device571,33.169.85.233,9982,Printer,,45981360-4497-4d28-b5d2-973e24a8fc2a,Device577,38.181.102.218,16702,Server,,5,Virtualized On,#3E80F6
REL9072,5d3ba833-5e78-4885-971c-f0f83b21afbb,Device571,33.169.85.233,1031,Printer,,f4b67373-efc7-4c65-95a7-4ba9b42b63b9,Device122,157.218.66.226,51250,Printer,,2,Hosted On,#6BF2E0
REL4954,3a2fdc0f-26c7-451e-9813-36fc3297e037,Device572,148.63.109.186,50699,Switch,,f60fd2b8-85d0-4a38-b905-078b1c9e4ca1,Device179,182.218.223.16,46358,Router,,4,In Rack,#23854D
REL3192,44cdf879-0a8b-41b1-a334-9a25e0967c15,Device573,22.104.190.20,12296,Router,,2d67185f-9f65-4766-88ab-34dfc3193093,Device968,143.186.160.156,64582,Printer,,1,Depends On,#02D810
REL7304,44cdf879-0a8b-41b1-a334-9a25e0967c15,Device573,22.104.190.20,57655,Router,,4967c879-d86c-4260-9e03-78b75ccbf8cd,Device116,211.237.61.143,52723,Switch,,4,Hosted On,#A83802
REL5108,e1e7ec0d-230d-494a-a046-b440496d1a5d,Device574,174.164.45.71,1854,Server,,f5829092-351c-489b-bb7b-cb42d1f1adf6,Device226,137.192.150.88,60065,Printer,,5,Configured On,#ECF86A
REL2852,e1e7ec0d-230d-494a-a046-b440496d1a5d,Device574,174.164.45.71,52106,Server,,69ebda27-ed81-4712-a9c0-067a6b20fb4a,Device618,219.141.168.132,14098,Printer,,3,Connected To,#0DFAD6
REL3639,e1e7ec0d-230d-494a-a046-b440496d1a5d,Device574,174.164.45.71,23239,Server,,e53bfce7-187d-4fcd-8e41-5c1fc96071e0,Device958,81.110.121.110,4477,Switch,,2,Configured On,#4E3DD8
REL1551,9082d812-08ab-46a5-a893-8ad6ab908e25,Device575,65.231.229.251,34640,Server,,87422cc7-db1c-4648-8d8b-2d9ce194e903,Device246,250.174.200.199,10366,Server,,1,Configured On,#A67FDB
REL1373,59857bf4-ab44-4c46-a06d-cdab057f7cbc,Device576,27.226.215.199,12445,Printer,,f3aab8e4-717d-4527-9181-9630dd729eca,Device954,180.201.221.114,129,Server,,3,Virtualized On,#89CFF8
REL1272,59857bf4-ab44-4c46-a06d-cdab057f7cbc,Device576,27.226.215.199,5963,Printer,,831579c9-8ca6-4e65-9d35-b6f5c4c0f5a9,Device181,160.76.97.56,58751,Router,,4,Replicated At,#DC1CC3
REL9698,45981360-4497-4d28-b5d2-973e24a8fc2a,Device577,38.181.102.218,44836,Server,,78803969-1205-474c-a2b5-62f39d6c1ac5,Device450,137.109.206.107,1107,Server,,5,In Rack,#8C66E7
REL3127,6b756d98-3192-426a-8572-97a341b47b7b,Device578,38.251.136.178,10809,Server,,8b417b24-dfb1-4c32-969c-e4fe868e8a9a,Device976,141.245.8.15,839,Router,,2,Physically Connected To,#1F5A9E
REL8242,6b756d98-3192-426a-8572-97a341b47b7b,Device578,38.251.136.178,7666,Server,,f5eecb0a-2238-4595-b9ac-e0aa3cf5c6a0,Device539,244.140.44.103,2937,Firewall,,5,Depends On,#2C4DB6
REL7749,6b756d98-3192-426a-8572-97a341b47b7b,Device578,38.251.136.178,9660,Server,,3f38ff7f-c40b-46b2-8a6d-ccc48f9e4443,Device536,92.27.211.37,58227,Printer,,1,Physically Connected To,#72E6DB
REL7359,6b756d98-3192-426a-8572-97a341b47b7b,Device578,38.251.136.178,22759,Server,,3a2aedf5-f883-43b6-929d-aef96cf646d5,Device769,155.134.181.23,668,Printer,,3,Located In,#85A57F
REL1114,b89404ff-5fb1-4a3d-86c1-ecdeb52ad387,Device579,88.183.252.97,60897,Server,,7144028e-d97c-4605-b090-c29490678cbf,Device819,198.15.197.211,34942,Firewall,,3,Replicated At,#90417E
REL7318,b89404ff-5fb1-4a3d-86c1-ecdeb52ad387,Device579,88.183.252.97,5596,Server,,00d001d8-c2c3-4854-8a24-984ceafd6548,Device176,62.103.30.122,32848,Switch,,1,Physically Connected To,#50F165
REL7720,b89404ff-5fb1-4a3d-86c1-ecdeb52ad387,Device579,88.183.252.97,6235,Server,,57003389-958d-470a-89fc-be5670c87b8f,Device121,123.8.36.137,56870,Server,,2,Replicated At,#0811E4
REL6783,d16fcb13-5838-4c12-be9e-6550cff37184,Device580,121.190.104.182,25089,Printer,,8041821f-75f8-4b45-acab-799c98fdb16b,Device161,27.34.120.139,21575,Server,,4,Configured On,#2C207F
REL3713,d16fcb13-5838-4c12-be9e-6550cff37184,Device580,121.190.104.182,48078,Printer,,250a6097-7311-41e8-9ccd-1fbb724739d6,Device332,231.227.183.181,30397,Switch,,1,Owns,#EAEF15
REL4808,d16fcb13-5838-4c12-be9e-6550cff37184,Device580,121.190.104.182,54844,Printer,,06d2b427-2e2a-4537-b57a-c8b9ba28b79c,Device491,246.58.225.122,31971,Switch,,2,Located In,#524BE2
REL5618,89c675b8-7685-49ad-bce8-c057bcffc289,Device581,155.234.109.218,15601,Printer,,e85b467c-85bb-46f1-a1cd-711c81e61b5a,Device803,167.238.99.5,46643,Router,,2,Connected To,#3C867A
REL7538,89c675b8-7685-49ad-bce8-c057bcffc289,Device581,155.234.109.218,47116,Printer,,43f536b4-3014-45dd-9597-77c048f675f6,Device614,225.168.230.245,31523,Switch,,3,Owns,#5A85B2
REL1868,ad60e805-5893-4a35-b666-7737b37180ac,Device582,96.176.84.208,50210,Firewall,,d4c5bd31-d45e-4557-8412-497fda35efeb,Device916,158.144.233.37,41980,Firewall,,5,Depends On,#C3860B
REL5113,ddbd196a-17ea-46a5-b2ef-54a0b248aca8,Device583,172.116.141.144,13078,Router,,01387ce3-e3b1-4901-afdc-82b3186647f5,Device949,197.209.241.208,43645,Printer,,3,Physically Connected To,#7D881A
REL9765,ddbd196a-17ea-46a5-b2ef-54a0b248aca8,Device583,172.116.141.144,64716,Router,,089994ac-6a85-4908-bad3-da1280be9f87,Device652,107.229.76.219,43165,Server,,1,Connected To,#119759
REL4891,ddbd196a-17ea-46a5-b2ef-54a0b248aca8,Device583,172.116.141.144,40611,Router,,be2d9f8c-ee0d-43fb-b877-3d12f2cf5dab,Device376,226.246.14.154,39687,Printer,,5,In Rack,#A50220
REL2465,ddbd196a-17ea-46a5-b2ef-54a0b248aca8,Device583,172.116.141.144,8810,Router,,da023afb-203e-42fb-97c5-584fa1152095,Device374,139.200.167.222,59934,Router,,3,Virtualized On,#DEE631
REL6899,dbe3d1d2-eb5f-4930-84a5-335988364021,Device584,143.163.142.179,15866,Switch,,246cbb24-484d-4d2c-ab3a-dc2b0af37e98,Device616,78.187.53.185,10160,Printer,,5,Located In,#D9BE7E
REL2647,dbe3d1d2-eb5f-4930-84a5-335988364021,Device584,143.163.142.179,59189,Switch,,43f792cf-f274-4b14-abc4-27dc3c983102,Device959,155.87.20.36,45955,Server,,2,Configured On,#F29A0A
REL4630,dbe3d1d2-eb5f-4930-84a5-335988364021,Device584,143.163.142.179,14954,Switch,,5acc99f6-2af3-4d89-bff9-2f31760d4139,Device266,189.116.55.159,43733,Server,,4,Physically Connected To,#B2C9F5
REL7715,dbe3d1d2-eb5f-4930-84a5-335988364021,Device584,143.163.142.179,51431,Switch,,23825ff4-e49c-4c18-a4dc-ed6dee109f88,Device553,252.70.157.251,25232,Firewall,,1,Located In,#968C8D
REL2308,9946132f-c4d0-473a-9acd-e8f0bbd39526,Device585,13.194.153.68,29072,Router,,2b43c952-5488-4970-85ad-a8ed5df458f0,Device906,246.7.250.6,39967,Printer,,5,Connected To,#44774C
REL8508,9946132f-c4d0-473a-9acd-e8f0bbd39526,Device585,13.194.153.68,40876,Router,,36a0940a-7be0-4e12-a563-713a0182e319,Device228,249.51.182.185,19148,Router,,1,Configured On,#043C85
REL2892,701aad0f-00b6-4e2e-9c58-ce5be3853cc7,Device586,252.163.120.189,54165,Printer,,d79fd831-5d0a-4f71-996d-af854682fa06,Device229,99.94.158.209,44163,Router,,3,Located In,#035E42
REL1011,701aad0f-00b6-4e2e-9c58-ce5be3853cc7,Device586,252.163.120.189,6354,Printer,,9362e7fd-26ee-4a95-a033-7a2f69d1bc64,Device458,190.146.170.156,62027,Server,,1,Connected To,#F69C76
REL7152,701aad0f-00b6-4e2e-9c58-ce5be3853cc7,Device586,252.163.120.189,57558,Printer,,5e60a444-8884-4cd0-a14b-44d50f4d9368,Device32,11.6.4.11,61145,Switch,,2,Configured On,#1AD5CB
REL8600,1ca80b13-afbe-4256-9e41-71f25e00bfd3,Device587,232.187.18.138,344,Printer,,e14f7f81-3e73-4e6f-8073-4b823839f0aa,Device299,28.131.242.168,53556,Firewall,,3,Located In,#CD949F
REL3809,1ca80b13-afbe-4256-9e41-71f25e00bfd3,Device587,232.187.18.138,38070,Printer,,9fde446d-4989-4742-890c-1ea24861bc10,Device868,86.90.7.229,1803,Switch,,2,Configured On,#EDF522
REL8755,bf4ba15a-809c-47b9-9b97-3aa5e2ed5ee1,Device588,254.146.197.191,31405,Server,,79d8cd27-1cb8-4f19-ac29-816198b4d184,Device964,41.193.216.151,9010,Firewall,,5,Hosted On,#0686EB
REL2372,bf4ba15a-809c-47b9-9b97-3aa5e2ed5ee1,Device588,254.146.197.191,7180,Server,,d48f1d20-45f3-4a67-bbc7-b9426f12f926,Device695,97.177.100.76,45752,Firewall,,4,Owns,#0D2D3C
REL7677,bf4ba15a-809c-47b9-9b97-3aa5e2ed5ee1,Device588,254.146.197.191,13643,Server,,130ceccd-2349-49ea-9ff3-01a72a4ee9a4,Device184,93.85.26.96,45179,Switch,,4,Hosted On,#8E77C3
REL9242,61687fea-faad-40b6-bfb3-31f0ddcbe767,Device589,193.126.234.142,13078,Router,,9da61fd7-c58d-4d5f-be37-d4fa08f45e33,Device720,83.51.147.58,55588,Router,,1,Replicated At,#84B528
REL5439,61687fea-faad-40b6-bfb3-31f0ddcbe767,Device589,193.126.234.142,7084,Router,,9c799d29-091f-4233-8f30-41e2797f738a,Device198,108.122.230.116,18587,Router,,1,Configured On,#FCBF53
REL7779,61687fea-faad-40b6-bfb3-31f0ddcbe767,Device589,193.126.234.142,46096,Router,,c68928de-ea43-4062-ab2d-9d5a8f81d5ce,Device248,136.84.56.136,35815,Router,,5,In Rack,#87E0CB
REL8450,61687fea-faad-40b6-bfb3-31f0ddcbe767,Device589,193.126.234.142,24400,Router,,a9b0bac2-2f84-464a-b2f0-d41d0fdcd638,Device326,150.123.210.107,43162,Server,,4,Replicated At,#73D928
REL6171,be9381f4-7d37-4da4-81aa-9d8b423a12c6,Device590,66.67.243.93,47835,Router,,0401eea2-20e4-49be-a69a-1cb171ffb4a8,Device678,186.182.244.103,54925,Firewall,,4,Configured On,#0955B6
REL2304,7af2880d-21e5-4b85-9a77-cc71c079f03a,Device591,159.228.53.215,54704,Router,,4b16b764-d64a-4df1-ba05-735aeffe8813,Device150,73.235.190.219,16796,Server,,3,In Rack,#20785B
REL5006,7af2880d-21e5-4b85-9a77-cc71c079f03a,Device591,159.228.53.215,62372,Router,,d16fcb13-5838-4c12-be9e-6550cff37184,Device580,121.190.104.182,39157,Printer,,1,Virtualized On,#393712
REL4012,7af2880d-21e5-4b85-9a77-cc71c079f03a,Device591,159.228.53.215,30219,Router,,db742b5a-a538-4c5a-b9a0-a0fb2df2f646,Device983,53.167.82.81,57273,Router,,4,Hosted On,#B16557
REL6321,74443fef-5d39-4d30-b1cd-c32fb876b3d9,Device592,1.146.238.222,51145,Firewall,,ad3f8392-f92b-47dc-8557-7765026ac4e0,Device310,186.136.223.105,21824,Switch,,2,Replicated At,#8472CF
REL9445,74443fef-5d39-4d30-b1cd-c32fb876b3d9,Device592,1.146.238.222,56616,Firewall,,4a776e44-817f-40aa-9d85-57f888601fe8,Device143,30.9.160.136,8544,Printer,,1,Physically Connected To,#3618FB
REL7897,fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,39.56.144.150,13947,Printer,,79d8cd27-1cb8-4f19-ac29-816198b4d184,Device964,41.193.216.151,40435,Firewall,,5,Owns,#D01FB0
REL2101,fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,39.56.144.150,26988,Printer,,da023afb-203e-42fb-97c5-584fa1152095,Device374,139.200.167.222,4826,Router,,5,Depends On,#F69FDA
REL8796,fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,39.56.144.150,64429,Printer,,f078bfdc-a8d2-46c2-a9a8-dd7f3acac1d6,Device864,184.132.199.146,56476,Router,,3,Depends On,#DCFD71
REL1178,fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,39.56.144.150,31909,Printer,,0e157cdc-bfff-43e8-bdc9-41ffabd72269,Device134,229.233.71.146,28414,Server,,3,Hosted On,#F89AEC
REL5419,fb758595-e067-46c3-8882-9b17b0c5aa63,Device593,39.56.144.150,56756,Printer,,7ec35a2b-a83b-45a4-8a51-09779df1592e,Device411,139.253.248.130,18887,Server,,1,Depends On,#6C99FC
REL6094,30a4487a-5725-4a4f-8186-30016b6f64f8,Device594,176.241.65.224,41262,Server,,cc76a140-732a-4b6b-8248-e47b62ab7328,Device89,204.209.210.9,30865,Firewall,,1,Virtualized On,#2EFCC4
REL5828,30a4487a-5725-4a4f-8186-30016b6f64f8,Device594,176.241.65.224,21996,Server,,ac310b39-c22d-4942-a7f9-87b611987247,Device820,41.100.195.212,24430,Router,,4,Replicated At,#0CF3FD
REL8801,30a4487a-5725-4a4f-8186-30016b6f64f8,Device594,176.241.65.224,52859,Server,,6e5585c7-07de-4b6d-b0aa-075856f083c6,Device879,222.13.160.24,52498,Router,,4,Located In,#AA1F8A
REL6508,30a4487a-5725-4a4f-8186-30016b6f64f8,Device594,176.241.65.224,29816,Server,,5142644f-e927-48ae-9fa2-9b7f104c9344,Device145,18.242.60.103,10572,Router,,2,Replicated At,#F5EC93
REL6768,bc196982-0142-4e53-a6ca-b797e2e16aa4,Device595,159.13.0.116,20566,Firewall,,1dfed396-f8a0-43e6-90a8-94b08520df97,Device97,203.213.178.72,16871,Router,,5,Connected To,#4E9687
REL6467,bc196982-0142-4e53-a6ca-b797e2e16aa4,Device595,159.13.0.116,27273,Firewall,,5d296921-7a5f-4290-b7d2-b9ce9c5728ab,Device650,67.219.78.178,44715,Server,,5,Hosted On,#3B23F0
REL6178,e6d92fc3-e017-4221-ae9d-6e9d54b0a908,Device596,93.185.216.54,13837,Server,,a0cd1fe3-107a-493e-85e6-1bb6521d95b9,Device920,206.129.97.41,10618,Server,,2,Virtualized On,#5AB4D0
REL7919,e6d92fc3-e017-4221-ae9d-6e9d54b0a908,Device596,93.185.216.54,53449,Server,,505dcb1f-9a00-4b6f-af05-7908b85c2320,Device669,129.161.244.40,30128,Server,,5,Configured On,#5229C5
REL7869,e6d92fc3-e017-4221-ae9d-6e9d54b0a908,Device596,93.185.216.54,23027,Server,,abe9e3ca-b381-40f1-ba10-5d2cea8fb052,Device930,169.244.53.17,40395,Router,,1,Connected To,#27D865
REL2207,e6d92fc3-e017-4221-ae9d-6e9d54b0a908,Device596,93.185.216.54,6973,Server,,6b756d98-3192-426a-8572-97a341b47b7b,Device578,38.251.136.178,58503,Server,,1,Connected To,#8A4802
REL6598,a09e649f-ff63-4052-9c79-209291c14f06,Device597,140.45.49.42,61627,Switch,,6e425ec9-ae09-4c68-a2b9-689d86b03ab3,Device115,106.74.152.27,47132,Router,,3,Depends On,#D12712
REL4246,a09e649f-ff63-4052-9c79-209291c14f06,Device597,140.45.49.42,25394,Switch,,0c40b499-d709-4bdd-92d3-39828802a364,Device743,189.182.204.139,32912,Switch,,2,Hosted On,#F59A26
REL6116,a09e649f-ff63-4052-9c79-209291c14f06,Device597,140.45.49.42,14743,Switch,,19f61643-a820-4c54-b174-3797b628cbe2,Device945,248.220.82.58,4692,Switch,,3,Configured On,#B3B812
REL9089,030c918d-98a0-4d76-8dcd-66e45d1a141b,Device598,93.14.198.61,15195,Firewall,,1436873e-57ce-4a4b-b2ad-8a072f6bc4d1,Device495,54.72.244.22,1300,Switch,,3,Located In,#74B560
REL9671,030c918d-98a0-4d76-8dcd-66e45d1a141b,Device598,93.14.198.61,38322,Firewall,,1197c287-190d-414b-b9dc-40f1a1a6cb80,Device741,109.138.106.120,60253,Printer,,1,Depends On,#EEAE04
REL2816,030c918d-98a0-4d76-8dcd-66e45d1a141b,Device598,93.14.198.61,23602,Firewall,,30a7246d-ab8f-40d4-8797-a5af208b0191,Device280,210.94.14.163,19825,Router,,2,Hosted On,#987B6C
REL5842,030c918d-98a0-4d76-8dcd-66e45d1a141b,Device598,93.14.198.61,39006,Firewall,,877defb3-806c-41b9-b910-0a253b5e765d,Device494,87.151.28.48,17251,Firewall,,4,Depends On,#90B49E
REL3483,64a35d95-da31-4f27-836f-aa2ae966cee1,Device599,225.173.96.133,62623,Switch,,faa8ad96-b4ef-4682-bcbd-f30be2e069b5,Device168,43.14.251.81,8892,Router,,1,In Rack,#9D479C
