CI Rel ID,Source Asset ID,Source Asset Name,Source IP Address,Source Port,Source Type,Source Icon,Target Asset ID,Target Asset Name,Target IP Address,Target Port,Target Type,Target Icon,Relationship Type ID,Relationship Type Name,Relationship Color
REL5368,9397,AUSYCT-28A-RO6Q,18.95.50.66,5807,Printer,Icon,5876,AUSYCT-28A-U09D,234.51.250.249,60400,Router,Icon,3,Virtualized On,#000000
REL844,3613,AUSYCT-28A-ZJIL,145.190.190.9,24063,Switch,Icon,8244,AUSYCT-28A-ZVYL,115.248.178.247,61924,Router,Icon,26,Physically Connected To,#000000
REL554,7507,AUSYCT-28A-5U0Z,22.73.123.197,12375,Firewall,Icon,8387,AUSYCT-28A-X68Z,207.186.236.149,11336,Router,Icon,2,In Rack,#000000
REL8053,2307,AUSYCT-28A-J15B,35.48.170.252,63123,Firewall,Icon,2779,AUSYCT-28A-PR57,67.167.192.22,13340,Router,Icon,38,Connected To,#000000
REL1122,6318,AUSYCT-28A-8DW9,224.155.90.31,34301,Router,Icon,7437,AUSYCT-28A-WYB8,186.59.8.131,44595,Firewall,Icon,50,Depends On,#000000
REL4710,5391,AUSYCT-28A-MTSV,207.31.66.100,58848,Router,Icon,6770,AUSYCT-28A-NF9A,11.96.160.146,29454,Printer,Icon,5,Located In,#000000
REL8272,6328,AUSYCT-28A-DR8H,250.90.63.226,19538,Router,Icon,3999,AUSYCT-28A-JE2F,123.177.86.31,25327,Router,Icon,52,Connected To,#000000
REL7575,2188,AUSYCT-28A-9LS9,212.89.74.151,48227,Printer,Icon,498,AUSYCT-28A-9Z0X,128.231.92.253,47907,Printer,Icon,59,Located In,#000000
REL4007,9637,AUSYCT-28A-WC1F,168.231.106.98,25540,Switch,Icon,3100,AUSYCT-28A-JPPL,246.179.220.34,28563,Printer,Icon,98,Connected To,#000000
REL5399,5188,AUSYCT-28A-03JB,38.226.105.128,14283,Router,Icon,4233,AUSYCT-28A-2LX5,56.116.102.81,37924,Router,Icon,31,Connected To,#000000
REL8085,3661,AUSYCT-28A-R8X9,73.85.237.3,29979,Server,Icon,4625,AUSYCT-28A-8ZN8,133.225.90.78,39468,Printer,Icon,33,Virtualized On,#000000
REL6316,2718,AUSYCT-28A-65L2,131.90.19.44,14205,Firewall,Icon,8308,AUSYCT-28A-MDFE,205.122.243.52,62515,Switch,Icon,20,Virtualized On,#000000
REL4215,1867,AUSYCT-28A-HET3,91.82.175.32,57737,Router,Icon,6857,AUSYCT-28A-RCI5,230.206.118.39,47118,Router,Icon,5,Located In,#000000
REL8633,8257,AUSYCT-28A-NNZV,233.0.73.252,55603,Firewall,Icon,9041,AUSYCT-28A-6D5J,9.0.91.230,16217,Switch,Icon,64,Located In,#000000
REL8466,1153,AUSYCT-28A-CGJU,4.160.178.157,32631,Firewall,Icon,4763,AUSYCT-28A-71BW,248.2.193.222,26832,Server,Icon,77,In Rack,#000000
REL218,5452,AUSYCT-28A-GSU4,178.41.11.44,28961,Firewall,Icon,1757,AUSYCT-28A-AQVK,220.241.71.170,2340,Switch,Icon,68,In Rack,#000000
REL64,7946,AUSYCT-28A-UR8A,220.180.114.207,31850,Switch,Icon,8655,AUSYCT-28A-ZFYS,60.61.101.233,8378,Router,Icon,54,In Rack,#000000
REL1854,95,AUSYCT-28A-PGCS,142.214.76.17,23693,Switch,Icon,5460,AUSYCT-28A-JED3,148.188.30.177,30000,Switch,Icon,13,Located In,#000000
REL769,7773,AUSYCT-28A-6L5N,246.7.72.149,39282,Printer,Icon,1338,AUSYCT-28A-62YR,254.147.98.239,38256,Printer,Icon,25,In Rack,#000000
REL6656,9439,AUSYCT-28A-9HFA,126.124.155.87,58902,Server,Icon,7996,AUSYCT-28A-3ICS,134.172.152.46,5155,Server,Icon,37,Hosted On,#000000
REL8380,4834,AUSYCT-28A-3WZN,53.190.230.95,53970,Switch,Icon,6631,AUSYCT-28A-XA1E,251.73.251.252,43485,Server,Icon,4,Connected To,#000000
REL6025,3371,AUSYCT-28A-DMM8,23.254.95.145,23785,Router,Icon,1821,AUSYCT-28A-JGPX,244.61.38.154,14738,Switch,Icon,50,Physically Connected To,#000000
REL9208,6776,AUSYCT-28A-X0V7,137.79.55.222,33996,Server,Icon,3312,AUSYCT-28A-9EVE,116.188.83.132,13418,Server,Icon,82,Located In,#000000
REL4903,5240,AUSYCT-28A-YG5B,14.167.246.65,13890,Switch,Icon,7502,AUSYCT-28A-AU6M,241.192.64.198,42696,Switch,Icon,76,Configured On,#000000
REL6051,8884,AUSYCT-28A-3Q81,236.228.238.177,3434,Server,Icon,3808,AUSYCT-28A-CVQV,165.97.207.177,48361,Printer,Icon,45,In Rack,#000000
REL7131,4514,AUSYCT-28A-RW0Y,9.1.16.71,43471,Server,Icon,860,AUSYCT-28A-MDVU,95.231.25.70,62761,Switch,Icon,59,Located In,#000000
REL5759,5906,AUSYCT-28A-P436,132.251.27.232,40945,Switch,Icon,4014,AUSYCT-28A-692S,118.92.107.158,5040,Router,Icon,93,In Rack,#000000
REL3727,6402,AUSYCT-28A-6P8B,162.182.32.150,14377,Switch,Icon,8691,AUSYCT-28A-MSHM,140.70.237.188,29576,Router,Icon,28,Configured On,#000000
REL684,4379,AUSYCT-28A-7WI7,168.78.209.227,40932,Printer,Icon,1065,AUSYCT-28A-R1CD,78.62.10.160,22819,Printer,Icon,62,Virtualized On,#000000
REL2554,6186,AUSYCT-28A-EGWL,39.90.119.47,35892,Firewall,Icon,9641,AUSYCT-28A-BR7D,223.183.148.34,18786,Router,Icon,7,In Rack,#000000
REL4385,657,AUSYCT-28A-OGES,28.219.152.98,25666,Printer,Icon,3254,AUSYCT-28A-RZ59,101.168.195.31,43654,Switch,Icon,67,Depends On,#000000
REL8658,2865,AUSYCT-28A-WUVP,210.147.139.158,47048,Printer,Icon,5516,AUSYCT-28A-W6CP,238.230.24.85,20894,Router,Icon,7,Configured On,#000000
REL622,8325,AUSYCT-28A-FEFP,41.63.170.221,35016,Printer,Icon,5716,AUSYCT-28A-ERZY,6.220.133.218,54224,Server,Icon,44,In Rack,#000000
REL8975,2071,AUSYCT-28A-Q4K4,22.69.48.237,52323,Printer,Icon,1385,AUSYCT-28A-DDRD,127.72.240.157,20963,Server,Icon,61,Connected To,#000000
REL4634,3322,AUSYCT-28A-XV8G,173.98.180.57,41204,Printer,Icon,1159,AUSYCT-28A-958Y,67.90.223.165,7756,Firewall,Icon,97,In Rack,#000000
REL1505,5460,AUSYCT-28A-NQ52,18.135.219.185,9217,Firewall,Icon,7845,AUSYCT-28A-TNXW,224.84.192.163,39214,Switch,Icon,49,Replicated At,#000000
REL1712,6312,AUSYCT-28A-CGSV,54.22.177.82,34520,Firewall,Icon,7657,AUSYCT-28A-YO9T,94.95.34.164,42328,Server,Icon,13,In Rack,#000000
REL4530,6955,AUSYCT-28A-37GW,216.171.137.48,16556,Server,Icon,4704,AUSYCT-28A-78AF,130.120.245.170,40619,Switch,Icon,37,Physically Connected To,#000000
REL551,6012,AUSYCT-28A-UGQA,15.165.18.120,28169,Firewall,Icon,9597,AUSYCT-28A-ZP6W,219.87.159.121,51754,Server,Icon,8,Connected To,#000000
REL5125,6074,AUSYCT-28A-IHAG,153.61.110.207,37721,Printer,Icon,9235,AUSYCT-28A-G72T,222.55.74.225,59728,Server,Icon,53,Located In,#000000
REL8670,2604,AUSYCT-28A-M957,110.214.148.16,3839,Switch,Icon,1903,AUSYCT-28A-VE1Z,238.139.189.150,46597,Router,Icon,67,Located In,#000000
REL8767,9682,AUSYCT-28A-0GCN,116.95.20.219,34740,Firewall,Icon,3710,AUSYCT-28A-34AR,171.170.187.56,27311,Switch,Icon,22,Located In,#000000
REL556,6077,AUSYCT-28A-FT7P,9.96.179.1,62362,Firewall,Icon,5465,AUSYCT-28A-AAPR,216.186.188.193,60194,Router,Icon,11,Configured On,#000000
REL2962,5431,AUSYCT-28A-XDE8,155.236.42.177,9944,Switch,Icon,3688,AUSYCT-28A-B8DS,252.139.245.128,5986,Firewall,Icon,63,In Rack,#000000
REL1195,7631,AUSYCT-28A-WYB2,27.3.189.54,45245,Server,Icon,418,AUSYCT-28A-D55L,114.125.79.171,22134,Printer,Icon,82,Configured On,#000000
REL9615,3405,AUSYCT-28A-IDFP,20.177.248.168,48841,Firewall,Icon,2179,AUSYCT-28A-N0QD,138.15.183.229,26880,Router,Icon,33,Physically Connected To,#000000
REL6417,4504,AUSYCT-28A-R554,232.123.45.116,56971,Router,Icon,8572,AUSYCT-28A-RLZK,57.188.101.230,55508,Switch,Icon,32,Located In,#000000
REL7432,8453,AUSYCT-28A-K11I,189.188.199.6,59819,Server,Icon,1093,AUSYCT-28A-KETG,149.80.87.104,20432,Router,Icon,44,Replicated At,#000000
REL8777,511,AUSYCT-28A-0CBP,213.205.178.93,49324,Switch,Icon,1986,AUSYCT-28A-P5FQ,132.251.66.105,4165,Switch,Icon,30,Connected To,#000000
REL2593,9752,AUSYCT-28A-VF38,125.6.218.228,1341,Printer,Icon,3415,AUSYCT-28A-P6SA,4.131.210.74,41587,Printer,Icon,65,Hosted On,#000000
REL2589,1092,AUSYCT-28A-N250,232.56.23.155,63754,Switch,Icon,1144,AUSYCT-28A-96NC,134.255.107.234,34155,Printer,Icon,78,Replicated At,#000000
REL3771,7141,AUSYCT-28A-GHA9,123.221.140.147,4659,Firewall,Icon,3798,AUSYCT-28A-7Y88,238.209.205.38,55131,Switch,Icon,62,Hosted On,#000000
REL4173,4347,AUSYCT-28A-GKJU,59.211.158.16,39642,Server,Icon,4553,AUSYCT-28A-32Z0,131.184.14.153,47459,Printer,Icon,1,Depends On,#000000
REL6540,9640,AUSYCT-28A-4NAR,247.131.29.41,45941,Router,Icon,7357,AUSYCT-28A-Q8UA,163.239.168.233,63809,Switch,Icon,96,Connected To,#000000
REL3334,9439,AUSYCT-28A-B57S,15.126.241.124,49668,Router,Icon,2540,AUSYCT-28A-DLSL,139.146.236.228,36917,Printer,Icon,30,In Rack,#000000
REL7335,2759,AUSYCT-28A-5GKE,246.71.213.95,6538,Switch,Icon,589,AUSYCT-28A-2VSJ,180.184.246.41,5309,Server,Icon,39,Connected To,#000000
REL1981,4814,AUSYCT-28A-VGKL,143.11.247.93,52486,Firewall,Icon,2251,AUSYCT-28A-RJC3,22.109.236.10,56266,Printer,Icon,65,Physically Connected To,#000000
REL3914,2698,AUSYCT-28A-TGI7,209.180.198.116,12376,Server,Icon,6392,AUSYCT-28A-CFI3,203.118.29.47,49249,Router,Icon,85,Hosted On,#000000
REL5575,6040,AUSYCT-28A-J0DF,42.206.75.160,22601,Server,Icon,3835,AUSYCT-28A-IB9V,152.60.152.117,9041,Printer,Icon,38,Physically Connected To,#000000
REL3665,2007,AUSYCT-28A-9EJ4,41.105.95.93,5204,Firewall,Icon,4864,AUSYCT-28A-TMD5,154.89.208.105,32371,Firewall,Icon,65,Virtualized On,#000000
REL7750,7366,AUSYCT-28A-GONL,151.90.33.107,8606,Server,Icon,7380,AUSYCT-28A-W9GJ,48.139.21.1,17063,Switch,Icon,66,Located In,#000000
REL2175,1779,AUSYCT-28A-0672,144.219.225.141,18505,Switch,Icon,6333,AUSYCT-28A-D9SZ,208.164.249.170,61758,Switch,Icon,9,Connected To,#000000
REL9940,492,AUSYCT-28A-3VHD,53.115.152.94,36938,Firewall,Icon,3388,AUSYCT-28A-H4QF,89.34.12.120,10331,Server,Icon,67,Connected To,#000000
REL5635,5860,AUSYCT-28A-84YN,96.114.154.130,42318,Switch,Icon,784,AUSYCT-28A-VIG9,130.196.93.162,16851,Server,Icon,83,Connected To,#000000
REL5016,6933,AUSYCT-28A-WSSG,165.249.210.37,57291,Server,Icon,278,AUSYCT-28A-YZAO,163.30.119.222,23359,Printer,Icon,86,Depends On,#000000
REL3580,7605,AUSYCT-28A-E5BV,247.123.245.186,11441,Firewall,Icon,1379,AUSYCT-28A-GHRN,70.56.227.88,10300,Server,Icon,23,Configured On,#000000
REL5338,4809,AUSYCT-28A-X3QI,170.48.249.101,37777,Server,Icon,7892,AUSYCT-28A-KEBY,226.58.129.160,13698,Printer,Icon,84,Owns,#000000
REL5802,8269,AUSYCT-28A-FNHW,0.78.179.94,45974,Server,Icon,6141,AUSYCT-28A-S2NQ,248.198.88.39,21510,Printer,Icon,41,Virtualized On,#000000
REL764,9879,AUSYCT-28A-9AG5,109.250.129.196,35529,Printer,Icon,2807,AUSYCT-28A-BTHX,67.190.149.65,36910,Firewall,Icon,69,Owns,#000000
REL5986,1616,AUSYCT-28A-8ANH,230.154.159.233,42156,Router,Icon,1374,AUSYCT-28A-1VZO,127.64.17.223,52406,Server,Icon,48,Connected To,#000000
REL6773,7190,AUSYCT-28A-J9F8,83.42.49.88,41739,Server,Icon,9395,AUSYCT-28A-813V,250.81.234.81,9545,Server,Icon,67,Depends On,#000000
REL3497,5625,AUSYCT-28A-4ZPE,79.1.52.104,10490,Firewall,Icon,4374,AUSYCT-28A-5YH0,33.197.165.59,19617,Switch,Icon,55,Connected To,#000000
REL701,1682,AUSYCT-28A-P07O,114.49.184.112,63,Server,Icon,3637,AUSYCT-28A-O1OQ,41.116.19.148,6628,Router,Icon,25,Connected To,#000000
REL3092,2628,AUSYCT-28A-CSU6,229.126.68.209,49610,Printer,Icon,8021,AUSYCT-28A-NESF,62.232.23.156,63083,Firewall,Icon,14,Located In,#000000
REL8693,1367,AUSYCT-28A-WC2W,125.96.72.151,49218,Printer,Icon,864,AUSYCT-28A-BNOS,115.97.58.59,3960,Router,Icon,4,Connected To,#000000
REL6010,817,AUSYCT-28A-64G1,73.55.26.124,53283,Printer,Icon,3729,AUSYCT-28A-FK6C,201.104.128.114,25295,Router,Icon,42,Owns,#000000
REL3508,4153,AUSYCT-28A-05ZA,17.71.176.108,64640,Printer,Icon,1595,AUSYCT-28A-60HL,198.177.57.56,33687,Switch,Icon,56,Connected To,#000000
REL5583,1343,AUSYCT-28A-ETT4,13.111.255.73,47184,Printer,Icon,8404,AUSYCT-28A-GDVR,41.104.53.171,60162,Switch,Icon,6,Depends On,#000000
REL4566,5549,AUSYCT-28A-A09F,19.242.233.132,4731,Printer,Icon,82,AUSYCT-28A-Y1X4,103.52.181.158,60821,Switch,Icon,2,Connected To,#000000
REL5865,7145,AUSYCT-28A-MO0A,232.223.42.161,44065,Firewall,Icon,6203,AUSYCT-28A-YNJI,66.38.139.8,20404,Router,Icon,60,Located In,#000000
REL9956,3581,AUSYCT-28A-BCZ5,43.123.254.120,9790,Server,Icon,1693,AUSYCT-28A-27ET,141.214.15.16,45958,Printer,Icon,73,Located In,#000000
REL1020,6938,AUSYCT-28A-46YR,181.229.192.233,9434,Router,Icon,4840,AUSYCT-28A-F48A,203.196.187.35,9349,Router,Icon,85,Owns,#000000
REL430,8347,AUSYCT-28A-BTCO,43.70.215.144,59786,Switch,Icon,3120,AUSYCT-28A-5NVA,217.207.117.104,2291,Printer,Icon,37,Connected To,#000000
REL3418,5911,AUSYCT-28A-QRMW,223.79.21.21,19534,Firewall,Icon,9718,AUSYCT-28A-3SKH,130.101.47.196,61272,Server,Icon,23,Connected To,#000000
REL4431,4231,AUSYCT-28A-NNLV,239.238.137.253,44341,Switch,Icon,2391,AUSYCT-28A-6O98,47.28.166.182,61431,Printer,Icon,65,Located In,#000000
REL7923,8945,AUSYCT-28A-7F1P,125.43.128.212,49156,Firewall,Icon,8759,AUSYCT-28A-KNHA,53.15.208.139,10684,Server,Icon,23,Configured On,#000000
REL3496,9131,AUSYCT-28A-6PVR,49.59.227.4,21726,Router,Icon,2689,AUSYCT-28A-RG7F,88.211.71.151,44540,Switch,Icon,15,Connected To,#000000
REL7230,305,AUSYCT-28A-FQ0J,35.143.168.234,31069,Firewall,Icon,7977,AUSYCT-28A-GJ5D,227.65.174.127,6509,Firewall,Icon,36,Replicated At,#000000
REL7145,3751,AUSYCT-28A-IGAZ,1.54.75.252,48224,Switch,Icon,4888,AUSYCT-28A-L3PK,7.28.74.181,40864,Printer,Icon,89,Hosted On,#000000
REL5950,8700,AUSYCT-28A-6NRS,199.77.158.134,27209,Server,Icon,6938,AUSYCT-28A-DLAN,69.207.83.170,3999,Printer,Icon,81,Connected To,#000000
REL7627,1320,AUSYCT-28A-F44G,104.255.194.119,25265,Printer,Icon,945,AUSYCT-28A-BE9L,244.111.95.216,49155,Switch,Icon,45,Virtualized On,#000000
REL238,9548,AUSYCT-28A-18TS,24.231.180.161,12849,Server,Icon,4992,AUSYCT-28A-A7KP,149.1.185.103,62952,Printer,Icon,42,Hosted On,#000000
REL3289,279,AUSYCT-28A-95H0,120.146.203.70,32176,Firewall,Icon,2449,AUSYCT-28A-55ZT,30.197.252.161,32942,Router,Icon,81,In Rack,#000000
REL8196,5594,AUSYCT-28A-VEDL,60.161.91.95,60233,Firewall,Icon,9310,AUSYCT-28A-EXM6,232.180.178.66,19989,Printer,Icon,88,Located In,#000000
REL5798,7657,AUSYCT-28A-M2UP,214.78.137.21,28126,Switch,Icon,6856,AUSYCT-28A-MELJ,130.92.26.180,65175,Printer,Icon,76,Connected To,#000000
REL694,2065,AUSYCT-28A-ZQOL,227.146.176.150,21685,Server,Icon,8135,AUSYCT-28A-FNG2,58.103.194.69,44037,Firewall,Icon,81,In Rack,#000000
REL3948,4195,AUSYCT-28A-1QVI,25.216.124.175,61533,Firewall,Icon,1301,AUSYCT-28A-DCP2,142.34.232.159,31255,Server,Icon,6,Physically Connected To,#000000
REL7221,2577,AUSYCT-28A-ZYQY,101.50.26.194,30567,Printer,Icon,3971,AUSYCT-28A-CBQK,161.169.199.222,23469,Server,Icon,60,In Rack,#000000
REL5564,3490,AUSYCT-28A-E5LO,11.112.88.101,6345,Printer,Icon,9993,AUSYCT-28A-4JYL,8.53.8.150,45351,Router,Icon,74,Connected To,#000000
REL7852,1494,AUSYCT-28A-573R,141.15.241.6,19182,Server,Icon,3146,AUSYCT-28A-J6ZM,18.96.134.38,40442,Router,Icon,47,Connected To,#000000
REL5461,2103,AUSYCT-28A-Z6RK,135.112.8.0,30293,Switch,Icon,4411,AUSYCT-28A-DCET,195.25.244.147,1961,Router,Icon,28,Depends On,#000000
REL6132,317,AUSYCT-28A-DMFJ,176.152.71.228,4656,Server,Icon,6680,AUSYCT-28A-XV45,215.141.253.17,62475,Router,Icon,22,Replicated At,#000000
REL5867,1700,AUSYCT-28A-Q63C,22.222.171.180,58358,Router,Icon,3885,AUSYCT-28A-R8RX,57.104.188.131,9044,Firewall,Icon,40,Located In,#000000
REL5746,3459,AUSYCT-28A-36BT,71.43.139.61,46324,Server,Icon,7656,AUSYCT-28A-771K,96.179.63.179,13454,Router,Icon,96,In Rack,#000000
REL2215,7546,AUSYCT-28A-UDUX,254.251.55.157,11479,Server,Icon,5984,AUSYCT-28A-L543,242.35.48.31,6809,Switch,Icon,62,Owns,#000000
REL257,6398,AUSYCT-28A-XBEX,250.202.34.200,61255,Printer,Icon,2911,AUSYCT-28A-8CRM,1.112.103.202,40859,Printer,Icon,95,Owns,#000000
REL1417,383,AUSYCT-28A-VB3E,136.254.112.164,62233,Server,Icon,4173,AUSYCT-28A-2HQ6,18.157.235.242,53526,Printer,Icon,92,Located In,#000000
REL5979,6198,AUSYCT-28A-64BA,93.138.146.53,9341,Switch,Icon,8485,AUSYCT-28A-OYYD,94.54.211.168,25254,Printer,Icon,44,Connected To,#000000
REL2182,1788,AUSYCT-28A-7JHW,143.13.120.145,38807,Firewall,Icon,8153,AUSYCT-28A-KB6S,78.75.131.245,24710,Router,Icon,82,Connected To,#000000
REL8226,6677,AUSYCT-28A-BIUN,159.131.60.95,64229,Printer,Icon,7653,AUSYCT-28A-DJ45,36.161.120.87,49312,Switch,Icon,13,Connected To,#000000
REL4479,8700,AUSYCT-28A-6NRS,199.77.158.134,23917,Server,Icon,5950,AUSYCT-28A-KU62,197.123.97.156,13041,Firewall,Icon,39,Hosted On,#000000
REL4065,1836,AUSYCT-28A-ZOH1,212.197.247.162,35544,Firewall,Icon,9801,AUSYCT-28A-U5CP,74.163.249.202,19667,Firewall,Icon,9,Physically Connected To,#000000
REL2436,4583,AUSYCT-28A-Y0A0,152.57.110.90,28408,Switch,Icon,4169,AUSYCT-28A-NPKC,153.32.131.218,18775,Router,Icon,80,Located In,#000000
REL7016,7400,AUSYCT-28A-KESX,54.137.178.224,54408,Server,Icon,8386,AUSYCT-28A-NAKL,160.140.42.70,45349,Switch,Icon,17,Replicated At,#000000
REL5126,9026,AUSYCT-28A-JIJS,130.249.190.33,45759,Printer,Icon,136,AUSYCT-28A-K9H1,230.131.58.97,31736,Printer,Icon,19,Depends On,#000000
REL5905,9844,AUSYCT-28A-KFFW,142.243.209.227,14500,Switch,Icon,5936,AUSYCT-28A-A7TK,201.40.145.191,6409,Switch,Icon,71,Replicated At,#000000
REL7152,9505,AUSYCT-28A-LXRG,52.198.224.6,63663,Firewall,Icon,2692,AUSYCT-28A-CJRO,137.150.17.209,23434,Server,Icon,40,Hosted On,#000000
REL5135,5383,AUSYCT-28A-SZ92,83.219.2.82,14801,Printer,Icon,2005,AUSYCT-28A-CLHI,255.109.33.50,1044,Router,Icon,36,Replicated At,#000000
REL1253,5414,AUSYCT-28A-T65W,250.90.218.168,58858,Firewall,Icon,2391,AUSYCT-28A-6O98,47.28.166.182,9799,Printer,Icon,58,Replicated At,#000000
REL6923,8979,AUSYCT-28A-BPRP,235.130.39.138,40044,Printer,Icon,8644,AUSYCT-28A-CMW0,119.109.69.153,41175,Router,Icon,31,Virtualized On,#000000
REL2462,9742,AUSYCT-28A-16QA,224.234.76.85,29468,Switch,Icon,9432,AUSYCT-28A-98ZA,93.210.172.68,26642,Switch,Icon,31,Connected To,#000000
REL4198,1626,AUSYCT-28A-BI3O,189.58.49.214,5393,Firewall,Icon,9041,AUSYCT-28A-NQCA,194.117.83.28,63465,Printer,Icon,73,Connected To,#000000
REL7146,6203,AUSYCT-28A-4DV0,98.58.245.73,32830,Server,Icon,5149,AUSYCT-28A-DRBC,191.227.160.163,38805,Firewall,Icon,95,Depends On,#000000
REL4727,1922,AUSYCT-28A-BXGW,7.168.9.6,29674,Firewall,Icon,5205,AUSYCT-28A-PTOV,136.18.9.196,38009,Router,Icon,53,Connected To,#000000
REL5536,3512,AUSYCT-28A-BYCI,68.167.222.171,18526,Firewall,Icon,5903,AUSYCT-28A-9L6T,26.40.222.95,45668,Router,Icon,94,Depends On,#000000
REL3191,9608,AUSYCT-28A-3D1D,113.55.238.24,35822,Printer,Icon,8170,AUSYCT-28A-WLJ5,136.27.255.207,36916,Printer,Icon,71,Depends On,#000000
REL3479,1495,AUSYCT-28A-0772,146.50.252.92,9252,Router,Icon,3725,AUSYCT-28A-904B,34.227.56.53,28541,Server,Icon,96,Replicated At,#000000
REL5142,4261,AUSYCT-28A-7IBG,197.178.13.234,26197,Firewall,Icon,7056,AUSYCT-28A-6K9M,49.146.114.97,52868,Server,Icon,79,Depends On,#000000
REL8030,9981,AUSYCT-28A-3MCV,57.168.40.3,11439,Switch,Icon,6035,AUSYCT-28A-YFVZ,185.10.235.141,51659,Router,Icon,30,Connected To,#000000
REL760,2816,AUSYCT-28A-F2NX,223.154.72.241,49690,Server,Icon,2259,AUSYCT-28A-0VYC,20.247.156.187,8989,Printer,Icon,81,Owns,#000000
REL4936,5372,AUSYCT-28A-ZLXC,84.228.0.31,45825,Printer,Icon,2445,AUSYCT-28A-9S90,15.144.56.47,5418,Switch,Icon,13,Depends On,#000000
REL2580,8625,AUSYCT-28A-GW7O,135.5.222.229,63700,Router,Icon,174,AUSYCT-28A-2CNN,63.9.255.93,17069,Firewall,Icon,51,Located In,#000000
REL7046,1242,AUSYCT-28A-AIRT,83.185.171.251,57651,Printer,Icon,4439,AUSYCT-28A-ZB8G,73.49.240.136,6436,Router,Icon,67,Connected To,#000000
REL5238,4538,AUSYCT-28A-IUUZ,182.225.94.8,25376,Printer,Icon,7706,AUSYCT-28A-EDED,164.178.35.97,52844,Firewall,Icon,64,Connected To,#000000
REL4773,8993,AUSYCT-28A-2GRI,168.144.1.215,61483,Router,Icon,5336,AUSYCT-28A-XPRD,33.230.223.228,13426,Firewall,Icon,85,Configured On,#000000
REL6877,1662,AUSYCT-28A-0QUI,184.104.46.6,32252,Server,Icon,7909,AUSYCT-28A-IFNU,75.204.236.163,42100,Server,Icon,32,Located In,#000000
REL8508,4134,AUSYCT-28A-PLU2,142.196.205.77,20586,Firewall,Icon,4218,AUSYCT-28A-3FKP,199.210.194.212,26737,Server,Icon,27,Connected To,#000000
REL573,2735,AUSYCT-28A-OJN2,122.53.22.41,3461,Router,Icon,326,AUSYCT-28A-ML16,193.173.219.161,24205,Firewall,Icon,84,Located In,#000000
REL7805,2440,AUSYCT-28A-L65T,207.91.192.242,39884,Printer,Icon,7174,AUSYCT-28A-LO8A,88.120.144.91,40622,Printer,Icon,36,In Rack,#000000
REL2058,5595,AUSYCT-28A-J9NV,111.147.85.186,19072,Switch,Icon,9701,AUSYCT-28A-0SB5,77.121.89.26,59172,Server,Icon,64,Connected To,#000000
REL946,7377,AUSYCT-28A-I0RQ,117.47.65.96,48636,Server,Icon,5662,AUSYCT-28A-FJQI,138.200.108.132,5281,Firewall,Icon,4,Connected To,#000000
REL6690,8439,AUSYCT-28A-0EBG,226.66.247.56,40138,Printer,Icon,8471,AUSYCT-28A-1P9F,60.163.172.5,61210,Router,Icon,56,Depends On,#000000
REL8529,4671,AUSYCT-28A-KZL2,148.74.212.192,46395,Firewall,Icon,6766,AUSYCT-28A-F7GI,40.208.124.208,27495,Server,Icon,78,Hosted On,#000000
REL7605,3512,AUSYCT-28A-DG2E,250.50.35.131,57095,Server,Icon,6201,AUSYCT-28A-2FPK,242.57.67.78,62338,Server,Icon,18,Replicated At,#000000
REL3038,1620,AUSYCT-28A-8RJ3,34.19.24.185,28199,Server,Icon,115,AUSYCT-28A-EA5W,231.82.30.234,76,Router,Icon,47,Configured On,#000000
REL2427,7373,AUSYCT-28A-JSG7,197.181.101.39,58646,Server,Icon,564,AUSYCT-28A-0MLK,137.188.65.166,57803,Printer,Icon,83,Owns,#000000
REL340,9420,AUSYCT-28A-UZ1K,202.33.186.183,40163,Server,Icon,3751,AUSYCT-28A-IGAZ,1.54.75.252,16115,Switch,Icon,71,Physically Connected To,#000000
REL5859,4785,AUSYCT-28A-N1GM,155.39.142.20,15756,Printer,Icon,1216,AUSYCT-28A-HSZU,15.112.186.118,5240,Router,Icon,52,Depends On,#000000
REL3718,9285,AUSYCT-28A-8IRG,187.239.25.125,54767,Router,Icon,2048,AUSYCT-28A-ZDKT,238.163.204.22,36652,Printer,Icon,95,Owns,#000000
REL80,7372,AUSYCT-28A-V7OM,31.235.2.76,54245,Printer,Icon,6715,AUSYCT-28A-MRM2,38.37.164.61,49845,Switch,Icon,66,Physically Connected To,#000000
REL4543,5936,AUSYCT-28A-A7TK,201.40.145.191,11948,Switch,Icon,7896,AUSYCT-28A-74KM,110.139.173.250,25368,Router,Icon,77,Connected To,#000000
REL8501,7572,AUSYCT-28A-KJ5W,93.103.174.121,45674,Router,Icon,8187,AUSYCT-28A-HENK,145.40.190.196,62781,Router,Icon,23,Replicated At,#000000
REL8589,786,AUSYCT-28A-UKOF,216.146.66.215,4161,Printer,Icon,4777,AUSYCT-28A-0DWM,135.230.128.157,52802,Server,Icon,42,Hosted On,#000000
REL6876,5876,AUSYCT-28A-U09D,234.51.250.249,21804,Router,Icon,7275,AUSYCT-28A-NZI3,27.56.142.134,27098,Switch,Icon,26,Located In,#000000
REL7007,2878,AUSYCT-28A-T0XI,157.234.78.202,49005,Firewall,Icon,2110,AUSYCT-28A-3B20,14.253.223.255,47574,Router,Icon,66,Located In,#000000
