Asset ID,Asset Name,Type,Description,IP Address,MAC Address,Serial Number,Model Number,Status,Decommissioned,Business Criticality,Impact Radius,Resource Group,Vendor,Manufacturer,Device Contact,Country,Site,Region,Business Time Zone,Tags
8439,AUSYCT-28A-0EBG,Printer,Description of Device5210,226.66.247.56,2a:e9:44:b9:20:b2,SN00NMSX,Model3ZEG,Active,Yes,High,Global,Group3,Cisco,Cisco,Contact3,Germany,HQ,West,GMT-8,Tag3
7317,AUSYCT-28A-N8UP,Router,Description of Device5211,192.144.172.130,a2:94:dd:b3:5d:a5,SNXNC992,ModelKGLZ,Active,Yes,Low,Local,Group5,HP,Juniper,Contact3,Germany,Branch Office,West,GMT-5,Tag2
7363,AUSYCT-28A-24W3,Switch,Description of Device5212,151.35.127.79,b8:87:2b:8b:bc:e1,SN4PDTBV,ModelQAJU,Active,No,Low,Global,Group3,Cisco,Cisco,Contact4,Canada,Datacenter,North,GMT+1,Tag3
1334,AUSYCT-28A-H2QF,Printer,Description of Device5213,120.187.217.25,6f:ac:da:05:12:b2,SN2RT0SF,ModelXQNP,Inactive,No,Low,Local,Group3,Cisco,HP,Contact1,UK,Branch Office,North,GMT-8,Tag3
7069,AUSYCT-28A-ZD9H,Server,Description of Device5214,96.24.186.56,3a:b3:67:9f:65:92,SNPLTBC2,ModelBS3G,Active,Yes,Medium,Global,Group2,Juniper,Juniper,Contact4,Australia,Warehouse,South,GMT-5,Tag1
7588,AUSYCT-28A-AKAH,Router,Description of Device5215,242.214.158.158,29:e9:92:b3:ee:d2,SN1KFGRQ,Model1U9H,Active,No,High,Local,Group5,Juniper,Cisco,Contact1,USA,Warehouse,South,GMT+1,Tag2
5948,AUSYCT-28A-A84P,Router,Description of Device5216,159.215.227.226,5f:63:00:25:6e:38,SN5JF5IP,ModelSDDC,Inactive,Yes,Medium,Global,Group3,IBM,IBM,Contact3,Australia,Branch Office,South,GMT-8,Tag1
5699,AUSYCT-28A-YX7S,Printer,Description of Device5217,53.132.237.184,ba:cf:63:85:91:a8,SNVAOH7M,Model1ZDD,Active,Yes,High,Global,Group4,Cisco,Dell,Contact4,UK,HQ,South,GMT-5,Tag2
2836,AUSYCT-28A-BCB1,Router,Description of Device5218,16.26.45.186,41:c1:27:6b:69:c3,SNKL045T,Model05Q1,Active,No,High,Local,Group2,Cisco,Dell,Contact3,USA,Branch Office,North,GMT+1,Tag1
3808,AUSYCT-28A-PQMJ,Printer,Description of Device5219,24.184.107.138,b6:97:2c:f8:72:7c,SN1LN8D9,ModelS7NS,Active,No,Medium,Local,Group1,Cisco,Cisco,Contact1,USA,Branch Office,West,GMT+5,Tag3
2295,AUSYCT-28A-H8ID,Firewall,Description of Device5220,109.38.36.242,3a:cf:45:ea:1c:8c,SNI2DOSK,Model92AX,Active,Yes,High,Local,Group4,Juniper,IBM,Contact1,Australia,Warehouse,West,GMT+1,Tag3
9576,AUSYCT-28A-GS2A,Firewall,Description of Device5221,125.146.245.245,11:3f:cc:c8:f1:e3,SNIHI9A8,ModelJQKG,Inactive,No,Low,Local,Group2,Cisco,HP,Contact3,USA,Datacenter,South,GMT+5,Tag2
6771,AUSYCT-28A-7IKB,Router,Description of Device5222,125.47.145.145,25:b4:e1:4c:f9:33,SN995TMG,ModelTTC3,Inactive,No,Medium,Local,Group5,Dell,IBM,Contact2,USA,Branch Office,South,GMT+5,Tag1
7150,AUSYCT-28A-B4IJ,Switch,Description of Device5223,182.170.89.137,38:cc:7d:6f:98:5c,SN60UPO0,ModelQBB9,Inactive,No,Low,Local,Group2,Dell,Cisco,Contact3,Germany,HQ,West,GMT+1,Tag2
3575,AUSYCT-28A-P2D9,Switch,Description of Device5224,121.121.84.211,e9:36:2a:1f:29:8b,SN2O86ZV,ModelQUTF,Inactive,Yes,High,Local,Group3,Juniper,Cisco,Contact3,Germany,HQ,North,GMT+5,Tag2
539,AUSYCT-28A-H7SY,Printer,Description of Device5225,143.214.156.235,b8:72:da:b7:37:e0,SNE52MFR,ModelXFWH,Active,Yes,Medium,Global,Group5,IBM,Juniper,Contact4,UK,HQ,West,GMT+5,Tag1
6666,AUSYCT-28A-WKWV,Server,Description of Device5226,40.80.228.2,bc:da:b1:98:e7:2b,SN9BPXRC,ModelB2KM,Active,No,Low,Global,Group3,HP,Cisco,Contact3,Germany,Branch Office,North,GMT+1,Tag3
6148,AUSYCT-28A-2P4H,Switch,Description of Device5227,9.204.28.117,52:6b:01:a6:5e:cd,SNXDZ5SW,Model8IS3,Inactive,Yes,High,Local,Group4,HP,IBM,Contact5,UK,Branch Office,North,GMT-8,Tag1
7773,AUSYCT-28A-6293,Switch,Description of Device5228,150.181.78.119,52:8c:8e:9b:46:8f,SNF0H3HO,ModelCZ5E,Inactive,Yes,Medium,Local,Group3,Cisco,HP,Contact4,Australia,HQ,East,GMT-5,Tag3
9269,AUSYCT-28A-5V03,Printer,Description of Device5229,171.155.66.141,f2:f3:1e:a8:a1:9c,SNXVC08I,ModelIVTG,Active,Yes,Low,Global,Group2,Dell,HP,Contact4,Canada,HQ,West,GMT-8,Tag3
4289,AUSYCT-28A-THG6,Server,Description of Device5230,166.90.220.241,ef:e8:53:91:1d:28,SN6DHKYX,ModelQPUK,Active,Yes,Medium,Global,Group4,Cisco,IBM,Contact1,Australia,HQ,West,GMT+1,Tag2
3929,AUSYCT-28A-H7FX,Switch,Description of Device5231,161.46.70.79,4f:83:d8:da:56:9d,SNNX4EIE,Model4LBV,Active,Yes,Medium,Local,Group4,Cisco,HP,Contact3,Australia,HQ,North,GMT+1,Tag3
3683,AUSYCT-28A-GSZZ,Router,Description of Device5232,251.221.81.181,ea:87:d2:d3:13:70,SNJ486ZG,ModelI3B3,Inactive,No,High,Local,Group4,Juniper,Dell,Contact2,UK,HQ,South,GMT-5,Tag1
4970,AUSYCT-28A-CBJX,Printer,Description of Device5233,90.99.59.240,72:a7:7b:1b:8c:6b,SNTAH1GC,ModelFLHK,Active,No,Medium,Global,Group5,Cisco,Juniper,Contact1,USA,Branch Office,East,GMT+1,Tag2
4812,AUSYCT-28A-9YPI,Server,Description of Device5234,155.213.113.0,99:46:71:90:50:9c,SN4AOLG2,Model71CO,Active,Yes,Medium,Global,Group3,IBM,Cisco,Contact5,Australia,Warehouse,East,GMT-8,Tag1
7498,AUSYCT-28A-WWDQ,Switch,Description of Device5235,194.206.232.153,a6:8a:5a:c0:14:00,SNHZ15KQ,Model2LWY,Inactive,Yes,Low,Global,Group3,Dell,HP,Contact3,Canada,Datacenter,East,GMT-8,Tag1
5016,AUSYCT-28A-NNOX,Router,Description of Device5236,121.226.44.138,d2:65:b4:39:1a:21,SNVZNZH4,Model9CFL,Inactive,No,Low,Local,Group1,Juniper,Dell,Contact4,Canada,Datacenter,North,GMT-5,Tag1
6842,AUSYCT-28A-9JID,Firewall,Description of Device5237,214.216.180.216,14:c0:0c:58:f2:71,SN2BGJ0P,ModelNIAH,Inactive,Yes,Low,Local,Group2,Cisco,Dell,Contact2,UK,HQ,East,GMT+5,Tag2
2859,AUSYCT-28A-YQW6,Switch,Description of Device5238,46.220.148.170,34:46:0d:b7:15:ca,SNRW4QAW,Model1RPU,Active,No,High,Global,Group4,Juniper,Cisco,Contact5,USA,Warehouse,West,GMT-8,Tag1
6835,AUSYCT-28A-DW34,Printer,Description of Device5239,75.30.225.130,41:9d:4f:06:be:c4,SNDMX6R9,ModelD8M5,Inactive,No,Medium,Local,Group3,Cisco,IBM,Contact1,Canada,Datacenter,North,GMT-8,Tag3
5633,AUSYCT-28A-R4KI,Switch,Description of Device5240,225.88.60.153,ce:34:58:5c:1d:aa,SN8NTBBL,ModelYBGJ,Inactive,Yes,Low,Global,Group5,Juniper,IBM,Contact2,UK,Datacenter,West,GMT+1,Tag3
9335,AUSYCT-28A-4E9W,Printer,Description of Device5241,40.155.78.238,7b:77:67:97:07:c1,SNY1V3IS,Model0YA1,Active,Yes,Low,Local,Group1,Dell,Cisco,Contact2,USA,Warehouse,West,GMT+5,Tag3
4439,AUSYCT-28A-ZB8G,Router,Description of Device5242,73.49.240.136,c2:91:34:6e:1c:0d,SNGKRSMU,ModelCJ5Y,Active,No,Low,Local,Group2,HP,Dell,Contact4,Canada,HQ,East,GMT+5,Tag1
963,AUSYCT-28A-8084,Firewall,Description of Device5243,185.205.129.186,fc:2a:08:d9:ed:db,SNVLUMFL,Model6LZ6,Active,No,Low,Global,Group1,IBM,Juniper,Contact1,Australia,Branch Office,North,GMT+1,Tag3
4364,AUSYCT-28A-QBZ5,Router,Description of Device5244,83.41.253.252,e6:3a:b9:72:07:08,SN3YO580,Model5BP6,Inactive,No,Medium,Global,Group4,Dell,HP,Contact3,Australia,Datacenter,North,GMT+5,Tag1
2815,AUSYCT-28A-RABS,Router,Description of Device5245,110.121.16.255,08:09:23:f7:5a:88,SNFHVX68,ModelQ2C0,Inactive,Yes,High,Local,Group3,Juniper,Dell,Contact1,Australia,Warehouse,North,GMT+1,Tag3
7365,AUSYCT-28A-IT8I,Firewall,Description of Device5246,172.20.66.213,48:bd:2c:69:3c:55,SN9YYDCI,ModelYYC7,Inactive,Yes,High,Local,Group5,HP,IBM,Contact4,Australia,Warehouse,North,GMT-5,Tag1
4968,AUSYCT-28A-KFCK,Server,Description of Device5247,131.49.95.194,06:a2:5f:61:c3:a9,SN9HQQYG,Model4GWN,Active,Yes,Low,Global,Group4,Juniper,HP,Contact1,Australia,HQ,East,GMT-5,Tag2
5383,AUSYCT-28A-SZ92,Printer,Description of Device5248,83.219.2.82,8d:7d:9d:88:89:d3,SNOVMTGC,ModelTC8T,Active,No,Medium,Global,Group3,Juniper,HP,Contact3,Australia,Branch Office,West,GMT+5,Tag1
8540,AUSYCT-28A-IQAL,Switch,Description of Device5249,233.126.198.203,56:81:39:7e:98:ff,SNUIOXAI,ModelO6CM,Inactive,Yes,Low,Global,Group1,IBM,Dell,Contact3,Germany,Branch Office,North,GMT+1,Tag3
1657,AUSYCT-28A-WLFP,Firewall,Description of Device5250,164.13.178.48,ac:47:c4:0e:a3:4f,SNJF8T2C,Model54LW,Active,Yes,Medium,Local,Group1,IBM,HP,Contact5,UK,HQ,North,GMT-5,Tag1
8770,AUSYCT-28A-YBPT,Switch,Description of Device5251,143.79.252.191,e4:26:4f:24:88:c7,SNQ9E5SP,Model93WH,Inactive,Yes,High,Local,Group4,IBM,IBM,Contact4,Australia,Datacenter,West,GMT-5,Tag2
7389,AUSYCT-28A-SIXP,Firewall,Description of Device5252,9.46.252.13,41:3e:f4:d7:05:7d,SN8UQ95P,ModelQWB6,Inactive,Yes,High,Global,Group3,HP,Dell,Contact2,Australia,Warehouse,South,GMT+5,Tag1
3909,AUSYCT-28A-IU28,Printer,Description of Device5253,75.197.152.36,0a:ed:78:64:80:65,SNUBEE58,Model3DTP,Inactive,No,High,Local,Group4,Juniper,Dell,Contact4,Australia,Branch Office,West,GMT+1,Tag2
6789,AUSYCT-28A-EUTS,Server,Description of Device5254,13.137.239.184,6c:38:27:c5:9b:8a,SNZT76A3,Model19OF,Active,Yes,Medium,Local,Group2,Cisco,Dell,Contact3,Canada,Datacenter,West,GMT-8,Tag1
4920,AUSYCT-28A-ZU6Y,Firewall,Description of Device5255,236.217.177.159,6f:43:c4:68:2f:60,SNW1KS82,ModelMB4V,Inactive,No,Low,Local,Group4,Cisco,HP,Contact1,UK,Datacenter,West,GMT+5,Tag3
7956,AUSYCT-28A-LD81,Router,Description of Device5256,97.212.247.25,c7:ae:bf:c3:27:89,SNQ785JO,ModelGGFA,Active,No,Medium,Global,Group1,Dell,Juniper,Contact3,Canada,Datacenter,West,GMT+1,Tag1
4485,AUSYCT-28A-I2SR,Router,Description of Device5257,171.31.197.225,f6:f5:3a:cd:51:0f,SNO0UIT2,Model0HHQ,Active,Yes,Medium,Local,Group3,Juniper,Juniper,Contact3,UK,Warehouse,South,GMT-8,Tag1
1905,AUSYCT-28A-E8RK,Router,Description of Device5258,183.153.10.155,3c:65:2b:fe:6e:e7,SN3XODP9,ModelN1ON,Active,No,High,Global,Group1,IBM,Juniper,Contact5,USA,Datacenter,East,GMT-5,Tag3
7800,AUSYCT-28A-3ABS,Switch,Description of Device5259,202.7.77.253,f8:ae:c2:4a:a8:5e,SNEH89IY,ModelWKWB,Active,Yes,Medium,Global,Group3,Juniper,Cisco,Contact3,UK,HQ,East,GMT-5,Tag2
7351,AUSYCT-28A-Q9OM,Server,Description of Device5260,43.63.116.76,fc:89:26:a3:9f:7f,SN0ZLSPI,ModelUP3W,Active,No,High,Local,Group2,IBM,Juniper,Contact5,Germany,Branch Office,East,GMT+5,Tag1
3840,AUSYCT-28A-8P29,Switch,Description of Device5261,214.139.88.196,36:ef:8d:cd:7a:e4,SNMKW3U2,ModelUWGY,Inactive,Yes,High,Global,Group3,Cisco,Cisco,Contact2,Germany,Branch Office,East,GMT+5,Tag2
3002,AUSYCT-28A-BGEP,Router,Description of Device5262,139.84.202.77,f1:ba:28:3c:5b:e7,SN8AYY2J,ModelPVRR,Inactive,No,Low,Local,Group1,Dell,Cisco,Contact1,Germany,Branch Office,West,GMT+5,Tag2
9434,AUSYCT-28A-2N5G,Firewall,Description of Device5263,85.238.157.195,99:51:50:d2:2f:5a,SNHK3ZYV,Model05LQ,Inactive,Yes,Low,Global,Group1,IBM,Dell,Contact5,USA,Warehouse,West,GMT-8,Tag2
2800,AUSYCT-28A-RJ71,Firewall,Description of Device5264,147.99.42.230,25:08:22:85:36:02,SN20TR92,ModelLFJX,Inactive,No,High,Local,Group5,HP,Juniper,Contact5,Germany,Branch Office,South,GMT+1,Tag1
6712,AUSYCT-28A-89WE,Firewall,Description of Device5265,109.191.78.196,3f:f0:88:af:45:eb,SN02AFUC,ModelI1TH,Active,No,High,Local,Group5,Juniper,Cisco,Contact2,Australia,Warehouse,East,GMT+1,Tag3
8870,AUSYCT-28A-67WC,Printer,Description of Device5266,67.11.156.251,7a:2e:95:3a:df:5f,SNXDRPB1,ModelIWFZ,Inactive,No,Low,Local,Group4,Dell,Dell,Contact2,Australia,Warehouse,East,GMT+1,Tag3
4063,AUSYCT-28A-1599,Printer,Description of Device5267,73.129.91.112,82:39:a6:cb:7d:3b,SN9Y9XU2,ModelY9NT,Inactive,No,Medium,Local,Group5,IBM,Cisco,Contact3,Australia,Warehouse,East,GMT+1,Tag3
2202,AUSYCT-28A-Q9XO,Server,Description of Device5268,101.35.57.63,98:b1:29:8d:01:ad,SNPU1J1X,ModelKLMS,Active,No,Medium,Local,Group4,Dell,Juniper,Contact1,USA,Datacenter,North,GMT-8,Tag1
9618,AUSYCT-28A-06FB,Router,Description of Device5269,29.106.112.26,ea:d7:02:8e:01:12,SNH19G27,ModelOHM5,Active,No,High,Global,Group4,HP,Juniper,Contact2,Australia,Branch Office,East,GMT-8,Tag2
4716,AUSYCT-28A-71JN,Printer,Description of Device5270,158.5.238.138,a7:f1:85:fa:0b:ab,SNRJU5AN,ModelNOBU,Inactive,Yes,Medium,Local,Group1,IBM,HP,Contact2,Australia,Datacenter,East,GMT+5,Tag3
4858,AUSYCT-28A-D2X8,Router,Description of Device5271,117.2.26.60,27:8c:54:ef:23:d6,SNRX17R3,Model6IVI,Inactive,Yes,Medium,Global,Group1,Cisco,IBM,Contact4,Australia,Warehouse,West,GMT+1,Tag1
1922,AUSYCT-28A-BXGW,Firewall,Description of Device5272,7.168.9.6,07:ab:a0:fc:ae:6c,SN5VXKJD,ModelA9MN,Active,No,Medium,Global,Group1,Cisco,HP,Contact5,USA,Branch Office,South,GMT+1,Tag3
429,AUSYCT-28A-PBGJ,Switch,Description of Device5273,203.219.115.185,d8:3a:b0:4a:b3:1a,SNWMZXXM,Model40DZ,Active,No,High,Global,Group2,Cisco,Juniper,Contact4,USA,Datacenter,North,GMT-8,Tag1
6465,AUSYCT-28A-9L8Q,Printer,Description of Device5274,23.255.203.130,cd:05:17:a4:b6:c5,SNA94HL1,ModelK3UB,Active,Yes,Medium,Local,Group5,HP,IBM,Contact5,Canada,Warehouse,South,GMT-5,Tag3
2033,AUSYCT-28A-NJH6,Switch,Description of Device5275,209.113.254.72,d6:49:74:0b:e0:95,SNC7CPL4,ModelUO6R,Inactive,Yes,Low,Global,Group3,Dell,Dell,Contact3,Canada,Datacenter,South,GMT-8,Tag2
378,AUSYCT-28A-H5OE,Printer,Description of Device5276,155.241.179.173,5a:ef:ba:65:95:c7,SN300CNM,Model7ULE,Active,Yes,High,Global,Group2,HP,Cisco,Contact4,Germany,HQ,South,GMT+1,Tag1
9851,AUSYCT-28A-9BDE,Server,Description of Device5277,179.223.56.64,0f:99:4b:16:0d:8b,SN8ZJ58I,Model3Z2X,Inactive,No,Low,Global,Group5,Juniper,Cisco,Contact3,USA,Warehouse,East,GMT+1,Tag1
9986,AUSYCT-28A-J0C4,Router,Description of Device5278,49.80.223.107,31:30:6a:05:19:4b,SNB3ZZDZ,Model9P7G,Inactive,No,Low,Global,Group4,Dell,HP,Contact5,USA,Datacenter,South,GMT-8,Tag1
5922,AUSYCT-28A-7I1O,Firewall,Description of Device5279,91.201.49.18,70:26:85:73:91:ac,SNRGQ6VD,Model8ZWL,Active,No,Medium,Global,Group1,HP,Cisco,Contact3,Canada,HQ,South,GMT+1,Tag2
2580,AUSYCT-28A-M4D0,Router,Description of Device5280,162.215.142.247,ec:99:48:5b:d2:d6,SN9HTJX7,ModelEDN1,Active,Yes,High,Global,Group4,Dell,IBM,Contact5,Germany,Warehouse,South,GMT+5,Tag2
2578,AUSYCT-28A-YQHZ,Firewall,Description of Device5281,38.26.196.1,6f:17:94:d9:f8:fc,SNASB9EZ,ModelJGN6,Active,No,High,Local,Group2,IBM,HP,Contact4,Germany,Branch Office,West,GMT-8,Tag1
3470,AUSYCT-28A-CTXK,Router,Description of Device5282,154.106.182.159,eb:79:2c:a1:b3:d7,SNQ2I9I0,ModelFY0Y,Inactive,Yes,Low,Global,Group5,Dell,Dell,Contact1,UK,Warehouse,West,GMT-5,Tag1
9922,AUSYCT-28A-CGR1,Switch,Description of Device5283,113.216.176.92,54:1e:98:9d:b5:68,SN1TSCXW,Model33JX,Active,Yes,Medium,Local,Group5,HP,Dell,Contact3,UK,HQ,North,GMT-8,Tag3
6116,AUSYCT-28A-O9ME,Firewall,Description of Device5284,52.48.135.37,45:e2:fd:80:6c:83,SNXGDI2F,Model7FKO,Inactive,No,Low,Global,Group2,IBM,Dell,Contact3,USA,Warehouse,East,GMT-5,Tag2
9971,AUSYCT-28A-X817,Firewall,Description of Device5285,128.69.146.173,21:c1:45:49:9f:a1,SN4SUT2M,Model5OC7,Active,Yes,Medium,Local,Group4,Dell,Cisco,Contact4,UK,Warehouse,South,GMT+5,Tag3
479,AUSYCT-28A-JNIG,Firewall,Description of Device5286,34.250.51.119,0c:a3:5a:57:46:54,SNOCBLH5,ModelX7GP,Inactive,No,Low,Local,Group5,HP,Cisco,Contact4,UK,Branch Office,East,GMT+5,Tag3
1882,AUSYCT-28A-ATU4,Router,Description of Device5287,149.185.198.112,84:18:d7:0b:c9:d1,SNP1HRMA,ModelXXM9,Active,Yes,Low,Local,Group3,Cisco,Cisco,Contact5,USA,Datacenter,West,GMT+1,Tag3
6659,AUSYCT-28A-N2EB,Router,Description of Device5288,107.210.17.154,99:01:fe:e5:96:ba,SNCOA7JQ,ModelKEW6,Active,Yes,Medium,Global,Group5,Dell,Dell,Contact2,Australia,Datacenter,West,GMT-8,Tag3
9668,AUSYCT-28A-GCVX,Firewall,Description of Device5289,146.143.104.219,83:32:c9:0b:b6:32,SN55PPQU,ModelIURM,Inactive,Yes,High,Global,Group4,HP,IBM,Contact4,Germany,Warehouse,West,GMT-5,Tag2
5496,AUSYCT-28A-K6AM,Server,Description of Device5290,21.182.180.149,27:3a:73:9f:95:81,SNZRYLVG,ModelMXBZ,Active,Yes,Medium,Local,Group2,IBM,Juniper,Contact4,UK,Warehouse,East,GMT-5,Tag3
3555,AUSYCT-28A-8YQA,Switch,Description of Device5291,253.163.49.152,cc:5c:4a:4a:65:73,SNVIASGQ,Model2B20,Active,No,High,Local,Group4,IBM,Dell,Contact2,UK,HQ,West,GMT+1,Tag1
4616,AUSYCT-28A-8J60,Server,Description of Device5292,166.186.9.124,47:91:aa:57:ac:1e,SN8QQZF5,ModelEGV8,Active,No,Low,Global,Group5,Dell,Dell,Contact4,USA,Warehouse,West,GMT-8,Tag1
3258,AUSYCT-28A-JG5V,Server,Description of Device5293,68.191.204.255,24:51:5a:a3:9a:a8,SNK3V0PS,ModelJGL4,Inactive,Yes,High,Global,Group2,IBM,Cisco,Contact3,UK,Branch Office,South,GMT-5,Tag2
8131,AUSYCT-28A-48VK,Switch,Description of Device5294,119.249.220.133,02:dc:d4:01:88:a5,SNTDOUTH,ModelZK43,Inactive,Yes,Low,Local,Group3,Cisco,IBM,Contact1,UK,Datacenter,North,GMT+5,Tag2
9833,AUSYCT-28A-P34G,Firewall,Description of Device5295,36.47.238.138,f8:45:f8:35:db:e0,SNRPE6N7,ModelWA0D,Active,No,Medium,Local,Group2,IBM,HP,Contact2,Canada,Warehouse,South,GMT-5,Tag3
3551,AUSYCT-28A-BUM5,Printer,Description of Device5296,179.13.213.54,c0:f5:92:85:14:eb,SNFOH2CP,ModelWWNT,Inactive,No,High,Global,Group2,Dell,HP,Contact4,USA,HQ,South,GMT-5,Tag3
9105,AUSYCT-28A-GFO9,Switch,Description of Device5297,210.243.219.61,2c:bc:95:05:09:62,SNBTI6IY,Model0O2K,Active,No,Low,Local,Group1,Dell,HP,Contact4,Germany,Datacenter,South,GMT-5,Tag3
2873,AUSYCT-28A-Z133,Firewall,Description of Device5298,71.80.5.128,a6:b9:61:19:b4:1b,SNAR686I,ModelMVIJ,Active,No,Medium,Global,Group5,Juniper,HP,Contact3,USA,HQ,South,GMT-8,Tag2
3760,AUSYCT-28A-YVK5,Router,Description of Device5299,118.90.138.6,92:18:02:70:b6:d3,SNTWHC8H,Model2PFQ,Inactive,No,High,Global,Group1,Cisco,HP,Contact3,UK,Warehouse,South,GMT+1,Tag2
3808,AUSYCT-28A-CVQV,Printer,Description of Device5300,165.97.207.177,af:5a:f4:10:b7:d8,SNJCBSN9,ModelR8AL,Active,Yes,High,Local,Group3,HP,Cisco,Contact1,Australia,Datacenter,West,GMT+5,Tag3
5110,AUSYCT-28A-2GKF,Switch,Description of Device5301,215.212.193.86,32:87:a3:ae:8e:f9,SNQ39WDN,ModelZ80I,Active,Yes,High,Local,Group1,Dell,HP,Contact1,Germany,Datacenter,South,GMT+1,Tag2
1629,AUSYCT-28A-NGM6,Firewall,Description of Device5302,18.209.88.245,b3:82:9c:5a:27:da,SN4BR17E,ModelLCVD,Inactive,No,Low,Global,Group5,Dell,HP,Contact2,Germany,HQ,West,GMT-5,Tag3
9687,AUSYCT-28A-IWI8,Switch,Description of Device5303,219.133.49.230,74:f0:dd:58:4b:2f,SNS4FYLO,ModelOJ5V,Active,Yes,Medium,Local,Group3,Cisco,Dell,Contact1,Canada,Branch Office,North,GMT+1,Tag1
7852,AUSYCT-28A-R29F,Router,Description of Device5304,41.5.152.71,f9:aa:f9:81:bd:77,SNJMRFSF,ModelM9Y5,Active,Yes,High,Local,Group4,HP,Cisco,Contact3,Canada,Branch Office,South,GMT+1,Tag2
6035,AUSYCT-28A-YFVZ,Router,Description of Device5305,185.10.235.141,1f:9e:01:4a:ba:f7,SNKATRB3,ModelBT8D,Inactive,Yes,Medium,Global,Group1,IBM,HP,Contact1,UK,Branch Office,West,GMT-8,Tag3
1736,AUSYCT-28A-N15K,Server,Description of Device5306,178.99.100.168,dc:9b:d6:9b:2b:f4,SN42P2F4,ModelUETW,Inactive,Yes,High,Global,Group1,Cisco,Cisco,Contact1,UK,Warehouse,South,GMT-8,Tag1
1661,AUSYCT-28A-TFRY,Switch,Description of Device5307,49.46.4.114,fd:c4:46:51:6e:fc,SN3SOQ0H,Model2HTC,Active,Yes,Medium,Local,Group2,Cisco,IBM,Contact4,Germany,Datacenter,West,GMT+1,Tag1
3314,AUSYCT-28A-STF4,Router,Description of Device5308,62.109.251.246,88:fe:4f:31:e9:6a,SNQGOSB5,Model6BZX,Active,Yes,Low,Local,Group1,Juniper,HP,Contact2,Australia,HQ,East,GMT+1,Tag1
996,AUSYCT-28A-X8AG,Server,Description of Device5309,18.211.147.58,bf:47:36:fc:5d:7a,SNBQ8X0E,ModelQE0F,Active,No,Medium,Local,Group4,Cisco,Juniper,Contact3,Canada,Branch Office,East,GMT+1,Tag2
695,AUSYCT-28A-GA4Y,Firewall,Description of Device5310,237.170.135.182,7e:de:cb:f5:0a:e7,SN47BV7R,ModelMNFT,Inactive,Yes,Low,Local,Group4,HP,IBM,Contact4,USA,Warehouse,East,GMT+1,Tag1
7138,AUSYCT-28A-3N7H,Switch,Description of Device5311,233.204.84.95,3d:ed:6d:2e:92:64,SNGL42GG,ModelH92U,Active,Yes,High,Local,Group3,Juniper,Dell,Contact2,Germany,HQ,East,GMT-8,Tag2
9296,AUSYCT-28A-6JDV,Firewall,Description of Device5312,230.192.57.58,83:c6:7c:ea:49:79,SNB41XEG,ModelA9RO,Active,Yes,Low,Local,Group4,Cisco,Cisco,Contact1,USA,Warehouse,North,GMT-5,Tag2
911,AUSYCT-28A-Y7AV,Router,Description of Device5313,237.230.162.105,84:95:3d:f6:11:f8,SNJTCE7S,ModelYR3G,Active,Yes,Low,Local,Group2,HP,Juniper,Contact1,UK,HQ,South,GMT+1,Tag2
5397,AUSYCT-28A-T6Q3,Firewall,Description of Device5314,152.79.60.103,7a:68:ba:a9:6d:e5,SNFQ0ZOF,ModelP67B,Inactive,No,High,Global,Group5,HP,Cisco,Contact1,USA,Warehouse,West,GMT-8,Tag3
5556,AUSYCT-28A-UP17,Firewall,Description of Device5315,138.158.0.234,56:1f:b5:2f:b7:31,SNOW2C4E,ModelYO6C,Inactive,No,High,Global,Group4,Dell,IBM,Contact1,Canada,HQ,North,GMT+5,Tag2
8887,AUSYCT-28A-XCF3,Firewall,Description of Device5316,8.159.134.210,e6:e0:a7:9a:0e:e4,SN2T33NH,ModelLCRU,Inactive,Yes,High,Local,Group3,Dell,Juniper,Contact5,Canada,Datacenter,West,GMT-8,Tag3
1771,AUSYCT-28A-EXNO,Firewall,Description of Device5317,15.212.135.17,4f:89:26:ec:33:26,SN7Q8MY6,ModelE15N,Inactive,Yes,High,Global,Group2,Cisco,Juniper,Contact3,Australia,Datacenter,North,GMT-5,Tag3
3324,AUSYCT-28A-HIH1,Switch,Description of Device5318,226.84.167.108,35:ec:b3:c8:19:3d,SNDLPY6P,ModelX9J1,Inactive,No,Medium,Global,Group1,IBM,Dell,Contact1,USA,Warehouse,West,GMT-5,Tag2
7255,AUSYCT-28A-SI6L,Server,Description of Device5319,58.129.111.60,93:16:61:36:e7:03,SN9P4QH1,Model99CM,Active,No,Medium,Local,Group4,Cisco,Juniper,Contact4,Germany,Datacenter,East,GMT+5,Tag1
1618,AUSYCT-28A-LFDN,Firewall,Description of Device5320,233.73.24.92,27:49:2c:be:af:39,SN9ZX1KZ,ModelRD8Z,Inactive,Yes,High,Local,Group5,Cisco,HP,Contact4,Australia,HQ,West,GMT+1,Tag3
947,AUSYCT-28A-ULEX,Switch,Description of Device5321,154.110.6.237,5c:b6:a8:e5:68:57,SNZ9NB4F,Model54M9,Active,No,Medium,Global,Group3,Cisco,IBM,Contact5,USA,HQ,South,GMT+5,Tag1
7202,AUSYCT-28A-WLWY,Router,Description of Device5322,163.46.171.243,4c:08:9c:2a:86:0e,SN0LB2TV,ModelLZTI,Inactive,No,Low,Global,Group2,Cisco,IBM,Contact3,Australia,Warehouse,South,GMT-5,Tag3
